FID,NEWID,LENGTH,TIDE_M,SLOPE_PCT,ERR_M_YR,SL_MM_YR_,GEOM,WAVES_M,CVIVALUE,StateAbbr,FullState
1235,1236,0.02697,2.9100001,0.1603,-0.5,1.7,3,1.1,4.242640687,MA,Massachussets
1236,1237,0.00701,2.9100001,0.1523,-0.5,1.7,3,1.1,4.242640687,MA,Massachussets
1237,1238,0.01259,2.9100001,0.1534,-0.5,1.7,3,1.1,4.242640687,MA,Massachussets
1238,1239,0.01348,2.9100001,0.1555,-0.5,1.7,3,1.1,4.242640687,MA,Massachussets
1239,1240,0.01197,2.9100001,0.1555,-0.5,1.7,3,1.1,4.242640687,MA,Massachussets
1240,1241,0.01197,2.9100001,0.1555,-0.5,1.7,3,1.1,4.242640687,MA,Massachussets
1241,1242,0.04596,2.9100001,0.1638,-0.5,1.7,5,1.1,5.477225575,MA,Massachussets
1242,1243,0.04596,2.9100001,0.1702,-0.5,1.7,5,1.1,5.477225575,MA,Massachussets
1243,1244,0.04596,2.9100001,0.1638,-0.5,1.7,5,1.1,5.477225575,MA,Massachussets
1244,1245,0.04596,2.9100001,0.1638,-0.5,1.7,5,1.1,5.477225575,MA,Massachussets
1245,1246,0.059,2.9100001,0.1523,-0.5,1.7,3,1.1,4.242640687,MA,Massachussets
1246,1247,0.059,2.9100001,0.1523,-0.5,1.7,3,1.1,4.242640687,MA,Massachussets
1247,1248,0.03104,2.8099999,0.1734,-0.5,1.7,5,1.1,5.477225575,MA,Massachussets
1248,1249,0.03104,2.74,0.1734,-0.5,1.7,5,1.1,5.477225575,MA,Massachussets
1249,1250,0.02488,2.9100001,0.1718,-0.5,1.7,5,1.1,5.477225575,MA,Massachussets
1250,1251,0.0034,2.74,0.1734,-0.5,1.7,5,1.1,5.477225575,MA,Massachussets
1251,1252,0.05174,2.9100001,0.1526,-0.5,1.7,3,1.1,4.242640687,MA,Massachussets
1252,1253,0.00501,2.74,0.1734,-0.5,1.7,5,1.1,5.477225575,MA,Massachussets
1253,1254,0.00549,2.9100001,0.1534,-0.5,1.7,3,1.1,4.242640687,MA,Massachussets
1254,1255,0.02933,2.74,0.1734,-0.5,1.7,5,1.1,5.477225575,MA,Massachussets
1255,1256,0.02933,2.74,0.177,-0.5,1.7,5,1.1,5.477225575,MA,Massachussets
1256,1257,0.02534,2.9100001,0.1555,-0.5,1.7,3,1.1,4.242640687,MA,Massachussets
1257,1258,0.00982,2.74,0.1807,-0.5,1.7,2,1.1,3.464101615,MA,Massachussets
1258,1259,0.03724,2.9100001,0.1555,-0.5,1.7,3,1.1,4.242640687,MA,Massachussets
1259,1260,0.01202,2.74,0.1804,-0.5,1.65,2,1.1,3.464101615,MA,Massachussets
1260,1261,0.00204,2.74,0.1674,-0.5,1.7,5,1.1,5.477225575,MA,Massachussets
1261,1262,0.00204,2.74,0.1674,-0.5,1.7,5,1.1,5.477225575,MA,Massachussets
1262,1263,0.02652,2.74,0.171,-0.5,1.7,5,1.1,5.477225575,MA,Massachussets
1263,1264,0.00472,2.74,0.1674,-0.5,1.7,5,1.1,5.477225575,MA,Massachussets
1264,1265,0.02515,2.74,0.1802,-0.5,1.65,2,1.1,3.464101615,MA,Massachussets
1265,1266,0.01843,2.9100001,0.1567,-0.5,1.7,3,1.1,4.242640687,MA,Massachussets
1266,1267,0.00596,2.9100001,0.1574,-0.5,1.7,3,1.1,4.242640687,MA,Massachussets
1267,1268,0.00596,2.9100001,0.1574,-0.5,1.7,3,1.1,4.242640687,MA,Massachussets
1268,1269,0.01205,2.9100001,0.1612,-0.5,1.7,3,1.1,4.242640687,MA,Massachussets
1269,1270,0.01308,2.9100001,0.1612,-0.5,1.7,3,1.1,4.242640687,MA,Massachussets
1270,1271,0.02018,2.9100001,0.1612,-0.5,1.7,3,1.1,4.242640687,MA,Massachussets
1271,1272,0.02018,2.74,0.1612,-0.5,1.7,3,1.1,4.242640687,MA,Massachussets
1272,1273,0.02157,2.74,0.1674,-0.5,1.7,3,1.1,4.242640687,MA,Massachussets
1273,1274,0.00262,2.9100001,0.1612,-0.5,1.7,3,1.1,4.242640687,MA,Massachussets
1274,1275,0.02656,2.74,0.1662,-0.5,1.7,3,1.1,4.242640687,MA,Massachussets
1275,1276,0.04944,2.9100001,0.1612,-0.5,1.7,3,1.1,4.242640687,MA,Massachussets
1276,1277,0.06146,2.9100001,0.1574,-0.5,1.7,3,1.1,4.242640687,MA,Massachussets
1277,1278,0.06146,2.9100001,0.1593,-0.5,1.7,3,1.1,4.242640687,MA,Massachussets
1278,1279,0.08974,2.74,0.1802,-0.5,1.65,2,1.1,3.464101615,MA,Massachussets
1279,1280,0.08974,2.74,0.194,-0.5,1.65,2,1.1,3.464101615,MA,Massachussets
1280,1281,0.08974,2.74,0.1802,-0.5,1.65,2,1.1,3.464101615,MA,Massachussets
1281,1282,0.08974,2.74,0.192,-0.5,1.65,2,1.1,3.464101615,MA,Massachussets
1282,1283,0.0157,2.74,0.1996,-0.5,1.65,2,1.1,3.464101615,MA,Massachussets
1283,1284,0.04823,2.74,0.1957,-0.5,1.65,2,1.1,3.464101615,MA,Massachussets
1284,1285,0.04823,2.74,0.1925,-0.5,1.65,2,1.1,3.464101615,MA,Massachussets
1285,1286,0.01249,2.74,0.1925,-0.5,1.65,2,1.1,3.464101615,MA,Massachussets
1286,1287,0.00729,2.74,0.1925,-0.5,1.7,2,1.1,3.464101615,MA,Massachussets
1287,1288,0.06625,2.74,0.1875,-0.5,1.7,3,1.1,4.242640687,MA,Massachussets
1288,1289,0.06625,2.74,0.1842,-0.5,1.7,3,1.1,4.242640687,MA,Massachussets
1289,1290,0.03175,2.74,0.1883,-0.5,1.7,5,1.1,5.477225575,MA,Massachussets
1290,1291,0.03175,2.74,0.1842,-0.5,1.7,5,1.1,5.477225575,MA,Massachussets
1291,1292,0.03175,2.74,0.1876,-0.5,1.7,5,1.1,5.477225575,MA,Massachussets
1292,1293,0.0083,2.79,0.1945,-0.5,1.7,5,1.1,5.477225575,MA,Massachussets
1293,1294,0.05146,2.79,0.1944,-0.5,1.7,5,0.9,4.74341649,MA,Massachussets
1294,1295,0.05146,2.79,0.1939,-0.5,1.7,5,0.9,4.74341649,MA,Massachussets
1295,1296,0.01705,2.79,0.1939,-0.5,1.7,5,0.9,4.74341649,MA,Massachussets
1296,1297,0.01705,2.79,0.1939,-0.5,1.7,5,0.9,4.74341649,MA,Massachussets
1297,1298,0.11453,2.6700001,0.1777,4.5,1.7,5,0.9,2.738612788,MA,Massachussets
1298,1299,0.11453,2.6700001,0.1966,4.5,1.7,5,0.9,2.738612788,MA,Massachussets
1299,1300,0.11453,2.6700001,0.2451,4.5,1.7,5,1.5,3.535533906,MA,Massachussets
1300,1301,0.11453,2.6700001,0.2752,4.5,1.65,5,1.5,3.535533906,MA,Massachussets
1301,1302,0.02895,2.79,0.1939,-0.5,1.7,5,0.9,4.74341649,MA,Massachussets
1302,1303,0.02895,2.79,0.1949,-0.5,1.75,5,0.9,4.74341649,MA,Massachussets
1303,1304,0.00308,2.79,0.1939,-0.5,1.75,5,0.9,4.74341649,MA,Massachussets
1304,1305,0.00859,2.6700001,0.2752,-1.5,1.65,5,1.5,7.071067812,MA,Massachussets
1305,1306,0.00653,3.03,0.1925,-0.5,1.7,1,0.9,2.121320344,MA,Massachussets
1306,1307,0.00246,2.79,0.1918,4.5,1.75,5,0.9,2.738612788,MA,Massachussets
1307,1308,0.01209,3.03,0.191,-0.5,1.7,5,0.9,4.74341649,MA,Massachussets
1308,1309,0.00712,3.03,0.1896,-0.5,1.75,5,0.9,4.74341649,MA,Massachussets
1309,1310,0.00712,3.03,0.1896,-0.5,1.75,5,0.9,4.74341649,MA,Massachussets
1310,1311,0.01689,2.6700001,0.2575,-1.5,1.65,5,1.5,7.071067812,MA,Massachussets
1311,1312,0.01689,2.6700001,0.2658,-1.5,1.65,5,1.5,7.071067812,MA,Massachussets
1312,1313,0.0047,2.6700001,0.2919,-1.5,1.65,4,1.5,6.32455532,MA,Massachussets
1313,1314,0.02695,3.03,0.1896,-0.5,1.7,1,0.9,2.121320344,MA,Massachussets
1314,1315,0.02695,3.03,0.1896,-0.5,1.7,1,0.9,2.121320344,MA,Massachussets
1315,1316,0.00307,3.03,0.1896,-0.5,1.7,1,0.9,2.121320344,MA,Massachussets
1316,1317,0.00835,3.03,0.1896,-0.5,1.7,1,0.9,2.121320344,MA,Massachussets
1317,1318,0.00368,3.03,0.1896,-0.5,1.7,1,0.9,2.121320344,MA,Massachussets
1318,1319,0.10523,2.6700001,0.1391,4.5,1.7,5,0.9,2.738612788,MA,Massachussets
1319,1320,0.10523,2.6700001,0.1445,4.5,1.7,5,0.9,2.738612788,MA,Massachussets
1320,1321,0.10523,2.6700001,0.1394,4.5,1.7,5,0.9,2.738612788,MA,Massachussets
1321,1322,0.19946,2.6700001,0.194,4.5,1.7,5,0.9,2.738612788,MA,Massachussets
1322,1323,0.19946,2.6700001,0.194,4.5,1.7,5,0.9,2.738612788,MA,Massachussets
1323,1324,0.19946,2.6700001,0.1572,4.5,1.7,5,0.9,2.738612788,MA,Massachussets
1324,1325,0.19946,2.6700001,0.1677,4.5,1.7,5,0.9,2.738612788,MA,Massachussets
1325,1326,0.19946,2.6700001,0.2226,4.5,1.7,5,0.9,2.738612788,MA,Massachussets
1326,1327,0.01114,2.6700001,0.2397,-1.5,1.7,5,0.9,5.477225575,MA,Massachussets
1327,1328,0.02859,3.03,0.1896,-0.5,1.75,1,0.9,2.121320344,MA,Massachussets
1328,1329,0.01385,3.03,0.1657,-0.5,1.75,1,0.9,2.121320344,MA,Massachussets
1329,1330,0.01385,3.03,0.1684,-0.5,1.75,1,0.9,2.121320344,MA,Massachussets
1330,1331,0.01453,3.03,0.1897,4.5,1.75,1,0.9,1.224744871,MA,Massachussets
1331,1332,0.02385,3.03,0.1866,-0.5,1.75,1,0.9,2.121320344,MA,Massachussets
1332,1333,0.07764,3.03,0.1896,4.5,1.75,5,0.9,2.738612788,MA,Massachussets
1333,1334,0.07764,3.03,0.1976,4.5,1.75,5,0.9,2.738612788,MA,Massachussets
1334,1335,0.01201,2.6700001,0.2249,-1.5,1.7,4,0.9,4.898979486,MA,Massachussets
1335,1336,0.01201,2.6700001,0.1953,-1.5,1.65,4,0.9,4.898979486,MA,Massachussets
1336,1337,0.06135,2.6700001,0.2919,-1.5,1.65,4,1.5,6.32455532,MA,Massachussets
1337,1338,0.06135,2.6700001,0.2761,-1.5,1.65,4,1.5,6.32455532,MA,Massachussets
1338,1339,0.00467,3.03,0.1604,-0.5,1.75,1,0.9,2.121320344,MA,Massachussets
1339,1340,0.00596,3.03,0.194,4.5,1.75,5,0.9,2.738612788,MA,Massachussets
1340,1341,0.01582,2.99,0.1983,4.5,1.75,5,0.9,2.738612788,MA,Massachussets
1341,1342,0.07045,2.79,0.1957,4.5,1.75,5,0.9,2.738612788,MA,Massachussets
1342,1343,0.07045,3.03,0.201,4.5,1.75,5,0.9,2.738612788,MA,Massachussets
1343,1344,0.00867,2.99,0.1983,4.5,1.75,5,0.9,2.738612788,MA,Massachussets
1344,1345,0.00867,2.99,0.1983,4.5,1.75,5,0.9,2.738612788,MA,Massachussets
1345,1346,0.00309,2.6700001,0.1953,-1.5,1.65,4,0.9,4.898979486,MA,Massachussets
1346,1347,0.00988,2.99,0.194,4.5,1.75,5,0.9,2.738612788,MA,Massachussets
1347,1348,0.01751,2.99,0.1983,4.5,1.75,5,0.9,2.738612788,MA,Massachussets
1348,1349,0.01968,2.99,0.1604,-0.5,1.75,1,0.9,2.121320344,MA,Massachussets
1349,1350,0.01968,2.99,0.1604,-0.5,1.75,1,0.9,2.121320344,MA,Massachussets
1350,1351,0.00366,2.99,0.1751,-0.5,1.75,1,0.9,2.121320344,MA,Massachussets
1351,1352,0.03216,2.6700001,0.1953,-1.5,1.7,4,0.9,4.898979486,MA,Massachussets
1352,1353,0.04672,2.6700001,0.2446,-1.5,1.65,4,1.5,6.32455532,MA,Massachussets
1353,1354,0.04672,2.6700001,0.2889,-1.5,1.65,4,1.5,6.32455532,MA,Massachussets
1354,1355,0.00671,2.6700001,0.3,-1.5,1.7,4,1.5,6.32455532,MA,Massachussets
1355,1356,0.00367,2.6700001,0.3,-0.8,1.7,4,1.5,5.477225575,MA,Massachussets
1356,1357,0.05337,2.99,0.1893,4.5,1.75,1,0.9,1.224744871,MA,Massachussets
1357,1358,0.07848,2.99,0.189,4.5,1.75,5,0.9,2.738612788,MA,Massachussets
1358,1359,0.07848,2.99,0.1912,4.5,1.75,5,0.9,2.738612788,MA,Massachussets
1359,1360,0.07848,2.99,0.1895,4.5,1.75,5,0.9,2.738612788,MA,Massachussets
1360,1361,0.01924,2.99,0.1964,4.5,1.75,4,0.9,2.449489743,MA,Massachussets
1361,1362,0.00539,2.6700001,0.2014,-1.5,1.7,5,0.9,5.477225575,MA,Massachussets
1362,1363,0.02649,2.6700001,0.2014,-1.5,1.7,5,0.9,5.477225575,MA,Massachussets
1363,1364,0.02649,2.6700001,0.2014,-1.5,1.7,5,0.9,5.477225575,MA,Massachussets
1364,1365,0.0603,2.6700001,0.1745,-1.5,1.7,4,0.9,4.898979486,MA,Massachussets
1365,1366,0.0603,2.6700001,0.1715,-1.5,1.7,4,0.9,4.898979486,MA,Massachussets
1366,1367,0.00735,2.6700001,0.2014,-1.5,1.7,5,0.9,5.477225575,MA,Massachussets
1367,1368,0.06625,2.6700001,0.2785,-0.8,1.7,4,1.5,5.477225575,MA,Massachussets
1368,1369,0.06625,2.6700001,0.2904,-0.8,1.7,4,1.5,5.477225575,MA,Massachussets
1369,1370,0.06625,2.6700001,0.2764,-0.8,1.7,4,1.5,5.477225575,MA,Massachussets
1370,1371,0.11919,2.99,0.1964,4.5,1.75,4,0.9,2.449489743,MA,Massachussets
1371,1372,0.11919,2.99,0.1941,4.5,1.8,4,0.9,3.464101615,MA,Massachussets
1372,1373,0.11919,2.99,0.1932,4.5,1.8,4,0.9,3.464101615,MA,Massachussets
1373,1374,0.11919,2.4000001,0.1976,4.5,1.8,4,0.9,3.464101615,MA,Massachussets
1374,1375,0.01903,2.6700001,0.2764,-0.8,1.7,4,1.5,5.477225575,MA,Massachussets
1375,1376,0.12256,2.6700001,0.221,-0.8,1.7,5,0.9,4.74341649,MA,Massachussets
1376,1377,0.12256,2.6700001,0.2078,-0.8,1.7,5,0.9,4.74341649,MA,Massachussets
1377,1378,0.01059,2.6700001,0.2201,-0.8,1.7,5,0.9,4.74341649,MA,Massachussets
1378,1379,0.07387,2.6700001,0.1874,-0.8,1.7,5,0.9,4.74341649,MA,Massachussets
1379,1380,0.07387,2.6700001,0.1664,-0.8,1.7,5,0.9,4.74341649,MA,Massachussets
