FID,NEWID,LENGTH,TIDE_M,SLOPE_PCT,ERR_M_YR,SL_MM_YR_,GEOM,WAVES_M,CVIVALUE,StateAbbr,FullState
2073,2074,0.01349,1.02,0.2762,-0.4,1.6,4,0.9,4.898979486,CT,Connecticut
2076,2077,0.09272,0.79,0.2499,-0.7,1.55,1,0.9,2.738612788,CT,Connecticut
2077,2078,0.09272,0.79,0.2415,-0.7,1.5,1,0.9,2.738612788,CT,Connecticut
2078,2079,0.09272,0.79,0.2457,-0.7,1.55,1,0.9,2.738612788,CT,Connecticut
2079,2080,0.00664,1.02,0.2654,0.5,1.55,1,0.9,2.449489743,CT,Connecticut
2080,2081,0.00664,1.02,0.2654,0.5,1.55,1,0.9,2.449489743,CT,Connecticut
2084,2085,0.00624,1.02,0.2762,-0.4,1.6,4,0.9,4.898979486,CT,Connecticut
2087,2088,0.00923,1.02,0.2762,-0.4,1.6,4,0.9,4.898979486,CT,Connecticut
2098,2099,0.01268,1.02,0.2654,0.5,1.55,1,0.9,2.449489743,CT,Connecticut
2099,2100,0.01371,0.79,0.2596,-0.7,1.55,2,0.9,3.872983346,CT,Connecticut
2100,2101,0.01371,0.79,0.2596,-0.7,1.55,2,0.9,3.872983346,CT,Connecticut
2105,2106,0.0032,1.02,0.2654,0.5,1.55,1,0.9,2.449489743,CT,Connecticut
2112,2113,0.05572,0.79,0.2596,-0.7,1.55,2,0.9,3.872983346,CT,Connecticut
2113,2114,0.05572,0.79,0.2596,-0.7,1.55,2,0.9,3.872983346,CT,Connecticut
2114,2115,0.05572,0.79,0.2549,-0.7,1.55,2,0.9,3.872983346,CT,Connecticut
2115,2116,0.00629,0.79,0.2441,-0.7,1.55,2,0.9,3.872983346,CT,Connecticut
2120,2121,0.02948,1.02,0.2546,-0.4,1.6,4,0.9,4.898979486,CT,Connecticut
2121,2122,0.06215,1.02,0.2282,-0.4,1.6,1,0.9,2.449489743,CT,Connecticut
2122,2123,0.06215,1.02,0.2379,-0.4,1.6,1,0.9,2.449489743,CT,Connecticut
2124,2125,0.0045,1.02,0.2314,-0.4,1.65,4,0.9,4.898979486,CT,Connecticut
2132,2133,0.01906,1.02,0.2314,-0.4,1.65,4,0.9,4.898979486,CT,Connecticut
2133,2134,0.01906,1.02,0.2314,-0.4,1.65,4,0.9,4.898979486,CT,Connecticut
2134,2135,0.02073,1.02,0.2286,-0.4,1.6,4,0.9,4.898979486,CT,Connecticut
2135,2136,0.02073,1.02,0.2286,-0.4,1.6,4,0.9,4.898979486,CT,Connecticut
2136,2137,0.06168,1.02,0.2372,-0.4,1.6,4,0.9,4.898979486,CT,Connecticut
2137,2138,0.06168,1.02,0.2286,-0.4,1.6,4,0.9,4.898979486,CT,Connecticut
2138,2139,0.0081,0.83,0.2635,-0.4,1.8,3,0.9,6.708203932,CT,Connecticut
2141,2142,0.05652,1.02,0.2369,-0.4,1.65,4,0.9,4.898979486,CT,Connecticut
2142,2143,0.05652,1.02,0.2341,-0.4,1.65,4,0.9,4.898979486,CT,Connecticut
2143,2144,0.01719,0.83,0.2624,-0.4,1.8,3,0.9,6.708203932,CT,Connecticut
2144,2145,0.01942,1.02,0.2403,-0.4,1.65,4,0.9,4.898979486,CT,Connecticut
2145,2146,0.00231,1.02,0.2507,-0.4,1.7,4,0.9,4.898979486,CT,Connecticut
2146,2147,0.00545,2.05,0.2238,-0.4,1.9,4,0.9,6,CT,Connecticut
2147,2148,0.10719,2.05,0.3065,-0.4,1.9,4,0.9,6,CT,Connecticut
2148,2149,0.10719,2.05,0.2894,-0.4,1.9,4,0.9,6,CT,Connecticut
2149,2150,0.10719,2.05,0.2476,-0.4,1.95,4,0.9,6,CT,Connecticut
2150,2151,0.10719,2.05,0.2489,-0.4,1.9,4,0.9,6,CT,Connecticut
2151,2152,0.01195,1.02,0.2507,-0.4,1.7,4,0.9,4.898979486,CT,Connecticut
2152,2153,0.06443,1.02,0.23,-0.4,1.6,4,0.9,4.898979486,CT,Connecticut
2153,2154,0.06443,1.02,0.2286,-0.4,1.6,4,0.9,4.898979486,CT,Connecticut
2154,2155,0.00427,1.02,0.2507,-0.4,1.7,4,0.9,4.898979486,CT,Connecticut
2155,2156,0.03866,1.65,0.2336,-0.4,1.85,4,0.9,6.92820323,CT,Connecticut
2156,2157,0.07122,0.83,0.2635,-0.4,1.75,4,0.9,5.477225575,CT,Connecticut
2157,2158,0.07122,0.83,0.2618,-0.4,1.75,4,0.9,5.477225575,CT,Connecticut
2158,2159,0.0301,1.65,0.2431,-0.4,1.85,4,0.9,6.92820323,CT,Connecticut
2160,2161,0.0152,1.65,0.2503,-0.4,1.8,4,0.9,6.92820323,CT,Connecticut
2163,2164,0.03491,0.73,0.2614,-0.4,1.8,3,0.9,6.708203932,CT,Connecticut
2164,2165,0.03491,0.73,0.2614,-0.4,1.8,3,0.9,6.708203932,CT,Connecticut
2165,2166,0.00838,1.65,0.2503,-0.4,1.8,4,0.9,6.92820323,CT,Connecticut
2169,2170,0.00498,1.65,0.2614,-0.4,1.8,1,0.9,3.464101615,CT,Connecticut
2170,2171,0.00363,1.65,0.2503,-0.4,1.8,1,0.9,3.464101615,CT,Connecticut
2171,2172,0.00639,1.65,0.2503,-0.4,1.8,1,0.9,3.464101615,CT,Connecticut
2172,2173,0.00639,1.65,0.2503,-0.4,1.8,1,0.9,3.464101615,CT,Connecticut
2173,2174,0.00287,1.65,0.2614,-0.4,1.8,1,0.9,3.464101615,CT,Connecticut
2174,2175,0.02406,1.65,0.2226,-0.4,1.85,4,0.9,6.92820323,CT,Connecticut
2175,2176,0.02406,1.65,0.2254,-0.4,1.85,4,0.9,6.92820323,CT,Connecticut
2179,2180,0.01547,1.02,0.2611,-0.4,1.7,4,0.9,4.898979486,CT,Connecticut
2180,2181,0.01547,1.02,0.2611,-0.4,1.7,4,0.9,4.898979486,CT,Connecticut
2181,2182,0.0498,1.02,0.2507,-0.4,1.7,4,0.9,4.898979486,CT,Connecticut
2182,2183,0.0498,1.02,0.2507,-0.4,1.7,4,0.9,4.898979486,CT,Connecticut
2183,2184,0.01039,1.02,0.2559,-0.4,1.7,4,0.9,4.898979486,CT,Connecticut
2184,2185,0.03162,2.05,0.248,-0.4,1.95,1,0.9,3,CT,Connecticut
2185,2186,0.03162,2.05,0.232,-0.4,1.95,1,0.9,3,CT,Connecticut
2186,2187,0.01767,2.05,0.2247,-0.4,1.9,4,0.9,6,CT,Connecticut
2187,2188,0.02238,2.05,0.2196,-0.4,1.9,4,0.9,6,CT,Connecticut
2188,2189,0.02238,1.65,0.2208,-0.4,1.9,4,0.9,6.92820323,CT,Connecticut
2189,2190,0.01646,1.65,0.2226,-0.4,1.85,4,0.9,6.92820323,CT,Connecticut
2190,2191,0.00776,1.65,0.2226,-0.4,1.85,4,0.9,6.92820323,CT,Connecticut
2191,2192,0.00776,1.65,0.2226,-0.4,1.85,4,0.9,6.92820323,CT,Connecticut
2192,2193,0.00522,1.65,0.2226,-0.4,1.85,4,0.9,6.92820323,CT,Connecticut
2193,2194,0.03075,1.65,0.2226,-0.4,1.85,4,0.9,6.92820323,CT,Connecticut
2202,2203,0.00549,2.05,0.2238,-0.4,1.9,4,0.9,6,CT,Connecticut
2203,2204,0.02379,1.65,0.2558,-0.4,1.8,1,0.9,3.464101615,CT,Connecticut
2204,2205,0.02379,1.65,0.2558,-0.4,1.8,1,0.9,3.464101615,CT,Connecticut
2207,2208,0.0128,2.05,0.2196,-0.4,1.9,4,0.9,6,CT,Connecticut
2211,2212,0.02697,2.05,0.2196,-0.4,1.9,4,0.9,6,CT,Connecticut
2220,2221,0.03724,2.05,0.2081,-0.4,1.95,1,0.9,3,CT,Connecticut
2221,2222,0.01876,2.05,0.1984,-0.4,1.95,1,0.9,3,CT,Connecticut
2222,2223,0.04807,2.05,0.2188,-0.4,1.95,1,0.9,3,CT,Connecticut
2223,2224,0.02685,2.05,0.2589,1,2,1,0.9,3,CT,Connecticut
2224,2225,0.02685,2.05,0.2303,1,2,1,0.9,3,CT,Connecticut
2225,2226,0.04577,2.05,0.2589,1,2,2,0.9,4.242640687,CT,Connecticut
2226,2227,0.04577,2.05,0.2536,1,2,2,0.9,4.242640687,CT,Connecticut
2227,2228,0.04577,2.05,0.2589,1,2,2,0.9,4.242640687,CT,Connecticut
2231,2232,0.02747,2.05,0.2056,1,2,2,0.9,4.242640687,CT,Connecticut
2232,2233,0.00269,2.05,0.2632,2.0999999,2.05,5,0.9,3.872983346,CT,Connecticut
2235,2236,0.00979,2.05,0.2632,2.0999999,2.05,4,0.9,3.464101615,CT,Connecticut
2236,2237,0.00368,2.05,0.2632,2.0999999,2.05,5,0.9,3.872983346,CT,Connecticut
2237,2238,0.01254,2.05,0.2688,2.0999999,2.05,5,0.9,3.872983346,CT,Connecticut
2238,2239,0.01254,2.05,0.2632,2.0999999,2.05,5,0.9,3.872983346,CT,Connecticut
2240,2241,0.05862,2.05,0.2632,2.0999999,2.05,4,0.9,3.464101615,CT,Connecticut
2241,2242,0.05862,2.05,0.2527,2.0999999,2.05,4,0.9,3.464101615,CT,Connecticut
2245,2246,0.01785,2.05,0.2632,2.0999999,2.05,5,0.9,3.872983346,CT,Connecticut
2246,2247,0.01453,2.05,0.2423,2.0999999,2.05,4,0.9,3.464101615,CT,Connecticut
2248,2249,0.02186,2.05,0.2423,1,2,4,0.9,6,CT,Connecticut
2249,2250,0.02186,2.05,0.2331,1,2,4,0.9,6,CT,Connecticut
2252,2253,0.01813,2.05,0.2423,1,2,5,0.9,6.708203932,CT,Connecticut
2253,2254,0.01813,2.05,0.2423,1,2.05,5,0.9,6.708203932,CT,Connecticut
2254,2255,0.00825,2.05,0.2632,2.0999999,2.05,4,0.9,3.464101615,CT,Connecticut
2255,2256,0.00825,2.05,0.2492,2.0999999,2.05,4,0.9,3.464101615,CT,Connecticut
2256,2257,0.00825,2.05,0.2632,2.0999999,2.05,4,0.9,3.464101615,CT,Connecticut
2257,2258,0.00379,2.05,0.2632,2.0999999,2.05,5,0.9,3.872983346,CT,Connecticut
2258,2259,0.00379,2.05,0.2632,2.0999999,2.05,5,0.9,3.872983346,CT,Connecticut
2262,2263,0.00835,2.05,0.2632,2.0999999,2.05,4,0.9,3.464101615,CT,Connecticut
2263,2264,0.00835,2.05,0.2492,2.0999999,2.05,4,0.9,3.464101615,CT,Connecticut
2264,2265,0.01616,2.05,0.2706,2.0999999,2.05,5,0.9,3.872983346,CT,Connecticut
2265,2266,0.01616,2.05,0.2632,2.0999999,2.05,5,0.9,3.872983346,CT,Connecticut
2266,2267,0.01616,2.05,0.2744,2.0999999,2.05,5,0.9,3.872983346,CT,Connecticut
2269,2270,0.01615,2.05,0.2744,-1.1,2.05,5,0.9,7.745966692,CT,Connecticut
2270,2271,0.01615,2.05,0.2744,-1.1,2.05,5,0.9,7.745966692,CT,Connecticut
2271,2272,0.00831,2.05,0.2423,1,2.05,5,0.9,6.708203932,CT,Connecticut
2272,2273,0.02001,2.05,0.2423,2.0999999,2.05,5,0.9,3.872983346,CT,Connecticut
2278,2279,0.01698,2.05,0.2632,2.0999999,2.05,5,0.9,3.872983346,CT,Connecticut
2279,2280,0.01698,2.05,0.2688,2.0999999,2.05,5,0.9,3.872983346,CT,Connecticut
2280,2281,0.01698,2.05,0.2632,2.0999999,2.05,5,0.9,3.872983346,CT,Connecticut
2281,2282,0.00602,2.05,0.2744,2.0999999,2.05,5,0.9,3.872983346,CT,Connecticut
2291,2292,0.03885,2.05,0.2527,-1.1,2.05,2,0.9,4.898979486,CT,Connecticut
2292,2293,0.00506,2.05,0.2498,-1.1,2.0999999,2,0.9,4.898979486,CT,Connecticut
2293,2294,0.00506,2.05,0.2394,-1.1,2.0999999,2,0.9,4.898979486,CT,Connecticut
2294,2295,0.02006,2.05,0.2394,-1.1,2.0999999,2,0.9,4.898979486,CT,Connecticut
2295,2296,0.0061,2.05,0.2394,-1.1,2.0999999,2,0.9,4.898979486,CT,Connecticut
2296,2297,0.03285,2.05,0.2385,-1.1,2.0999999,2,0.9,4.898979486,CT,Connecticut
2304,2305,0.07618,2.1800001,0.2903,-2.2,2.0999999,2,0.9,5.477225575,CT,Connecticut
2305,2306,0.07618,2.05,0.2602,-2.2,2.0999999,2,0.9,5.477225575,CT,Connecticut
2306,2307,0.07618,2.1800001,0.2963,-2.2,2.0999999,2,0.9,5.477225575,CT,Connecticut
2319,2320,0.03231,2.1800001,0.277,-2.2,2.0999999,1,0.9,3.872983346,CT,Connecticut
2320,2321,0.00818,2.1800001,0.277,-2.2,2.0999999,1,0.9,3.872983346,CT,Connecticut
2328,2329,0.04509,2.1800001,0.2797,-2.2,2.0999999,1,0.9,3.872983346,CT,Connecticut
2329,2330,0.04509,2.1800001,0.2963,-2.2,2.0999999,1,0.9,3.872983346,CT,Connecticut
2340,2341,0.01143,2.1800001,0.3174,-2.2,2.05,1,0.9,3.872983346,CT,Connecticut
2341,2342,0.01143,2.1800001,0.3174,-2.2,2.05,1,0.9,3.872983346,CT,Connecticut
2345,2346,0.00469,2.1800001,0.3174,-2.2,2.05,1,0.9,3.872983346,CT,Connecticut
2346,2347,0.00469,2.1800001,0.3174,-2.2,2.05,1,0.9,3.872983346,CT,Connecticut
2358,2359,0.00726,2.1800001,0.3174,-2.2,2.05,1,0.9,3.872983346,CT,Connecticut
2359,2360,0.00726,2.1800001,0.3174,-2.2,2.05,1,0.9,3.872983346,CT,Connecticut
2364,2365,0.0894,2.1800001,0.3046,-2.2,2.0999999,1,0.9,3.872983346,CT,Connecticut
2365,2366,0.0894,2.1800001,0.2853,-2.2,2.0999999,1,0.9,3.872983346,CT,Connecticut
2366,2367,0.0894,2.1800001,0.3174,-2.2,2.0999999,1,0.9,3.872983346,CT,Connecticut
2388,2389,0.0025,2.22,0.317,-1.5,2.05,1,0.9,3.464101615,CT,Connecticut
2392,2393,0.0146,2.22,0.317,-1.5,2.05,1,0.9,3.464101615,CT,Connecticut
2393,2394,0.0146,2.22,0.317,-1.5,2.05,1,0.9,3.464101615,CT,Connecticut
2394,2395,0.02635,2.22,0.317,-2.2,2.05,1,0.9,3.872983346,CT,Connecticut
2397,2398,0.04145,2.1800001,0.317,-2.2,2.05,1,0.9,3.872983346,CT,Connecticut
2398,2399,0.00924,2.22,0.3182,-1.5,2.05,1,0.9,3.464101615,CT,Connecticut
2399,2400,0.0077,2.22,0.3182,-1.5,2.05,1,0.9,3.464101615,CT,Connecticut
2402,2403,0.02711,2.22,0.318,-1.5,2.05,1,0.9,3.464101615,CT,Connecticut
2404,2405,0.12479,2.1800001,0.3088,-2.2,2.05,1,0.9,3.872983346,CT,Connecticut
2405,2406,0.12479,2.1800001,0.3179,-2.2,2.05,1,0.9,3.872983346,CT,Connecticut
2406,2407,0.00617,2.22,0.317,-2.2,2.05,1,0.9,3.872983346,CT,Connecticut
2422,2423,0.00853,2.22,0.3182,-1.5,2.05,1,0.9,3.464101615,CT,Connecticut
