FID,NEWID,LENGTH,TIDE_M,SLOPE_PCT,ERR_M_YR,SL_MM_YR_,GEOM,WAVES_M,CVIVALUE,StateAbbr,FullState
1678,1679,0.03079,1.16,0.1449,-0.5,1.75,1,0.9,2.449489743,RI,Rhode Island
1679,1680,0.03079,1.16,0.1412,-0.5,1.75,1,0.9,2.449489743,RI,Rhode Island
1691,1692,0.02541,1.09,0.1534,-0.5,1.8,1,0.9,3.464101615,RI,Rhode Island
1692,1693,0.02541,1.09,0.1595,-0.5,1.8,1,0.9,3.464101615,RI,Rhode Island
1694,1695,0.06672,1.17,0.1446,-0.5,1.65,1,0.9,2.449489743,RI,Rhode Island
1695,1696,0.06672,1.09,0.1472,-0.5,1.8,1,0.9,3.464101615,RI,Rhode Island
1696,1697,0.05488,1.27,0.1421,-0.5,1.75,1,0.9,2.449489743,RI,Rhode Island
1697,1698,0.05488,1.27,0.1412,-0.5,1.75,1,0.9,2.449489743,RI,Rhode Island
1702,1703,0.01394,1.16,0.1466,-0.5,1.9,1,0.9,3.464101615,RI,Rhode Island
1706,1707,0.05097,1.16,0.1412,-0.5,1.9,1,0.9,3.464101615,RI,Rhode Island
1707,1708,0.05097,1.16,0.1412,-0.5,1.75,1,0.9,2.449489743,RI,Rhode Island
1708,1709,0.05097,1.16,0.1507,-0.5,1.9,1,0.9,3.464101615,RI,Rhode Island
1709,1710,0.08973,1.23,0.1505,-0.5,1.45,1,0.9,2.449489743,RI,Rhode Island
1710,1711,0.08973,1.16,0.1505,-0.5,1.45,1,0.9,2.449489743,RI,Rhode Island
1711,1712,0.08973,1.16,0.1554,-0.5,1.9,1,0.9,3.464101615,RI,Rhode Island
1731,1732,0.07778,1.09,0.1595,-0.5,1.8,1,0.9,3.464101615,RI,Rhode Island
1732,1733,0.07778,1.05,0.1542,-0.5,1.85,1,0.9,3.464101615,RI,Rhode Island
1733,1734,0.07778,1.09,0.1595,-0.5,1.8,1,0.9,3.464101615,RI,Rhode Island
1734,1735,0.07778,1.05,0.1538,-0.5,1.85,1,1.2,4,RI,Rhode Island
1737,1738,0.05299,1.05,0.1527,-0.5,1.85,1,0.9,3.464101615,RI,Rhode Island
1738,1739,0.05299,1.05,0.1538,-0.5,1.85,1,1.2,4,RI,Rhode Island
1746,1747,0.05615,1.16,0.1524,-0.5,1.9,1,0.9,3.464101615,RI,Rhode Island
1747,1748,0.05615,1.16,0.1493,-0.5,1.9,1,0.9,3.464101615,RI,Rhode Island
1748,1749,0.05615,1.16,0.1519,-0.5,1.9,1,1.2,4,RI,Rhode Island
1754,1755,0.00356,1.0700001,0.1494,-0.5,1.9,1,1.2,4,RI,Rhode Island
1762,1763,0.10374,1.16,0.1748,-0.5,1.9,1,0.9,3.464101615,RI,Rhode Island
1763,1764,0.10374,1.0700001,0.1672,-0.5,1.9,1,1.2,4,RI,Rhode Island
1769,1770,0.04875,1.05,0.1463,-0.5,1.9,1,1.2,4,RI,Rhode Island
1774,1775,0.16016,1.23,0.219,-0.5,1.7,1,0.9,2.449489743,RI,Rhode Island
1775,1776,0.16016,1.0700001,0.2225,-0.5,1.8,1,0.9,3.464101615,RI,Rhode Island
1776,1777,0.16016,1.23,0.2219,-0.5,1.8,1,0.9,3.464101615,RI,Rhode Island
1777,1778,0.16016,1.0700001,0.2175,-0.5,1.8,1,1.2,4,RI,Rhode Island
1787,1788,0.054,1.05,0.1456,-0.5,1.9,1,1.2,4,RI,Rhode Island
1788,1789,0.02286,0.97,0.1443,-0.5,1.9,1,1.2,4.472135955,RI,Rhode Island
1789,1790,0.02869,0.99,0.1373,-0.5,1.85,5,1.2,10,RI,Rhode Island
1797,1798,0.00777,1.03,0.2154,-0.5,1.85,1,1.2,4,RI,Rhode Island
1798,1799,0.02709,1.0700001,0.1804,-0.5,1.9,1,1.2,4,RI,Rhode Island
1799,1800,0.03587,1.0700001,0.1649,-0.5,1.9,1,1.2,4,RI,Rhode Island
1800,1801,0.04263,1.0700001,0.1494,-0.5,1.9,1,1.2,4,RI,Rhode Island
1805,1806,0.00463,1.0700001,0.1494,-0.5,1.9,1,1.2,4,RI,Rhode Island
1808,1809,0.00371,1.0700001,0.1429,-0.5,1.9,1,1.2,4,RI,Rhode Island
1809,1810,0.00917,0.97,0.1444,-0.5,1.9,1,1.2,4.472135955,RI,Rhode Island
1810,1811,0.00917,0.97,0.1376,-0.5,1.9,1,1.2,4.472135955,RI,Rhode Island
1811,1812,0.03,0.99,0.1373,-0.5,1.85,5,1.2,10,RI,Rhode Island
1812,1813,0.03,0.99,0.1265,-0.5,1.85,5,0.9,8.660254038,RI,Rhode Island
1818,1819,0.01681,0.97,0.1444,-0.5,1.9,1,1.2,4.472135955,RI,Rhode Island
1819,1820,0.01681,0.99,0.1392,-0.5,1.9,1,1.2,4.472135955,RI,Rhode Island
1820,1821,0.01681,0.99,0.1236,-0.5,1.9,1,1.2,4.472135955,RI,Rhode Island
1821,1822,0.01206,0.97,0.1242,-0.5,1.9,1,1.2,4.472135955,RI,Rhode Island
1822,1823,0.00356,0.97,0.1242,-0.5,1.9,1,1.2,4.472135955,RI,Rhode Island
1823,1824,0.00294,0.97,0.1241,-0.5,1.9,1,1.2,4.472135955,RI,Rhode Island
1827,1828,0.01938,1.0700001,0.1429,-0.5,1.95,1,1.2,4,RI,Rhode Island
1828,1829,0.01978,0.97,0.1242,-0.5,1.95,1,1.2,4.472135955,RI,Rhode Island
1830,1831,0.00708,0.97,0.1241,-0.5,1.9,1,1.2,4.472135955,RI,Rhode Island
1831,1832,0.02427,0.99,0.1373,-0.5,1.85,5,1.2,10,RI,Rhode Island
1832,1833,0.02427,0.99,0.1235,-0.5,1.85,5,1.2,10,RI,Rhode Island
1835,1836,0.01771,0.97,0.1242,-0.5,1.95,1,1.2,4.472135955,RI,Rhode Island
1836,1837,0.03108,0.97,0.1241,-0.5,1.9,1,1.2,4.472135955,RI,Rhode Island
1837,1838,0.03108,0.97,0.1241,-0.5,1.9,1,1.2,4.472135955,RI,Rhode Island
1838,1839,0.04472,1.0700001,0.1682,-0.5,1.9,1,1.2,4,RI,Rhode Island
1839,1840,0.03236,1.01,0.1579,-0.5,1.9,1,1.2,4,RI,Rhode Island
1840,1841,0.01993,1.01,0.1364,-0.5,1.95,1,1.2,4,RI,Rhode Island
1841,1842,0.00368,1.04,0.1633,-0.5,1.95,1,1.2,4,RI,Rhode Island
1842,1843,0.03563,1.03,0.1974,-0.5,1.85,1,1.2,4,RI,Rhode Island
1844,1845,0.0251,1.04,0.1633,-0.5,1.95,1,1.2,4,RI,Rhode Island
1845,1846,0.01871,1.0700001,0.1242,-0.5,1.95,1,1.2,4,RI,Rhode Island
1850,1851,0.01008,1.01,0.1364,-0.5,1.95,1,1.2,4,RI,Rhode Island
1851,1852,0.01603,1.03,0.1902,-0.5,1.85,1,1.2,4,RI,Rhode Island
1854,1855,0.06189,0.99,0.1231,-0.5,1.85,5,1.2,10,RI,Rhode Island
1855,1856,0.06189,0.99,0.1201,-0.5,1.85,5,1.2,10,RI,Rhode Island
1856,1857,0.04025,0.99,0.1236,-0.5,1.9,1,1.2,4.472135955,RI,Rhode Island
1857,1858,0.00604,1.0700001,0.1242,-0.5,1.95,1,1.2,4,RI,Rhode Island
1858,1859,0.00604,1.0700001,0.1242,-0.5,1.95,1,1.2,4,RI,Rhode Island
1859,1860,0.01674,1.01,0.1323,-0.5,1.95,1,1.2,4,RI,Rhode Island
1863,1864,0.00433,1.03,0.1902,-0.5,1.85,1,1.2,4,RI,Rhode Island
1864,1865,0.00433,1.03,0.1902,-0.5,1.85,1,1.2,4,RI,Rhode Island
1870,1871,0.05067,1.04,0.1633,-0.5,1.85,1,1.2,4,RI,Rhode Island
1871,1872,0.05067,1.04,0.1633,-0.5,1.95,1,1.2,4,RI,Rhode Island
1872,1873,0.05067,1.04,0.1633,-0.5,1.9,1,1.2,4,RI,Rhode Island
1873,1874,0.05067,1.04,0.1633,-0.5,1.9,1,1.2,4,RI,Rhode Island
1874,1875,0.06723,1.01,0.1364,-0.5,1.95,1,1.2,4,RI,Rhode Island
1875,1876,0.06723,1.01,0.1364,-0.5,1.95,1,1.2,4,RI,Rhode Island
1876,1877,0.06723,1.01,0.1364,-0.5,1.9,1,1.2,4,RI,Rhode Island
1877,1878,0.06723,1.01,0.1364,-0.5,1.95,1,1.2,4,RI,Rhode Island
1884,1885,0.03163,0.99,0.1614,-0.5,1.85,2,1.2,6.32455532,RI,Rhode Island
1885,1886,0.03163,1.03,0.171,-0.5,1.85,2,1.2,5.656854249,RI,Rhode Island
1909,1910,0.03534,0.99,0.1726,-0.5,1.85,2,1.2,6.32455532,RI,Rhode Island
1910,1911,0.03534,0.99,0.1837,-0.5,1.8,2,1.2,6.32455532,RI,Rhode Island
1911,1912,0.04832,0.93,0.1914,-0.5,1.8,4,1.2,8.94427191,RI,Rhode Island
1912,1913,0.04832,0.93,0.1837,-0.5,1.8,4,1.2,8.94427191,RI,Rhode Island
1923,1924,0.01776,0.93,0.1771,-0.7,1.8,4,1.2,8.94427191,RI,Rhode Island
1931,1932,0.01329,0.93,0.1571,-0.5,1.8,4,1.2,8.94427191,RI,Rhode Island
1934,1935,0.03937,0.93,0.201,-0.7,1.8,4,1.2,8.94427191,RI,Rhode Island
1935,1936,0.03937,0.93,0.1788,-0.7,1.8,4,1.2,8.94427191,RI,Rhode Island
1936,1937,0.02041,0.93,0.1648,-0.7,1.8,4,1.2,8.94427191,RI,Rhode Island
1946,1947,0.02437,0.93,0.1622,-0.7,1.8,5,1.2,10,RI,Rhode Island
1947,1948,0.02437,0.93,0.1571,-0.7,1.8,5,1.2,10,RI,Rhode Island
1949,1950,0.05007,0.93,0.1637,-0.5,1.8,2,1.2,6.32455532,RI,Rhode Island
1950,1951,0.01179,0.93,0.1571,-0.5,1.8,5,1.2,10,RI,Rhode Island
1953,1954,0.12948,0.93,0.1773,-0.7,1.7,5,0.9,6.123724357,RI,Rhode Island
1954,1955,0.12948,0.93,0.1736,-0.7,1.75,5,1.2,7.071067812,RI,Rhode Island
1955,1956,0.12948,0.93,0.1699,-0.7,1.75,5,1.2,7.071067812,RI,Rhode Island
1956,1957,0.12948,0.93,0.1801,-0.7,1.7,5,0.9,6.123724357,RI,Rhode Island
1957,1958,0.00606,0.93,0.1801,-0.3,1.7,5,0.9,6.123724357,RI,Rhode Island
1958,1959,0.00606,0.93,0.1801,-0.3,1.7,5,0.9,6.123724357,RI,Rhode Island
1988,1989,0.03417,0.8,0.1846,-0.3,1.7,5,0.9,6.123724357,RI,Rhode Island
2010,2011,0.02713,0.8,0.1562,-0.3,1.7,5,0.9,6.123724357,RI,Rhode Island
2011,2012,0.02713,0.8,0.1715,-0.3,1.7,5,0.9,6.123724357,RI,Rhode Island
2020,2021,0.01667,0.8,0.1658,-0.3,1.65,5,0.9,6.123724357,RI,Rhode Island
2021,2022,0.00233,0.8,0.1658,-0.7,1.65,5,0.9,6.123724357,RI,Rhode Island
2023,2024,0.01018,0.8,0.161,-0.3,1.7,5,0.9,6.123724357,RI,Rhode Island
2024,2025,0.00516,0.8,0.1658,-0.3,1.7,5,0.9,6.123724357,RI,Rhode Island
2025,2026,0.00427,0.8,0.1658,-0.3,1.7,5,0.9,6.123724357,RI,Rhode Island
2036,2037,0.06081,0.79,0.1813,-0.7,1.65,5,0.9,6.123724357,RI,Rhode Island
2037,2038,0.06081,0.79,0.1761,-0.7,1.65,5,0.9,6.123724357,RI,Rhode Island
2038,2039,0.0031,0.79,0.1813,-0.7,1.65,5,0.9,6.123724357,RI,Rhode Island
2039,2040,0.00355,0.79,0.1813,-0.7,1.65,5,0.9,6.123724357,RI,Rhode Island
2059,2060,0.06048,0.79,0.1967,-0.7,1.65,5,0.9,6.123724357,RI,Rhode Island
2228,2229,0.02405,0.88,0.0913,-0.7,1.75,3,1.4,8.660254038,RI,Rhode Island
2229,2230,0.11758,0.88,0.0987,-0.7,1.75,3,1.4,8.660254038,RI,Rhode Island
2230,2231,0.11758,0.88,0.0957,-0.7,1.75,3,1.4,8.660254038,RI,Rhode Island
2243,2244,0.03737,0.88,0.0845,-0.7,1.75,3,1.4,8.660254038,RI,Rhode Island
2244,2245,0.03737,0.88,0.0845,-0.7,1.75,3,1.4,8.660254038,RI,Rhode Island
2247,2248,0.01767,0.88,0.0863,-0.7,1.75,3,1.4,8.660254038,RI,Rhode Island
2250,2251,0.01919,0.88,0.0882,-0.7,1.75,3,1.4,8.660254038,RI,Rhode Island
2251,2252,0.01919,0.88,0.0882,-0.7,1.75,3,1.4,8.660254038,RI,Rhode Island
2273,2274,0.02061,0.88,0.0882,-0.3,1.75,3,1.4,8.660254038,RI,Rhode Island
2274,2275,0.02061,0.88,0.0882,-0.3,1.75,3,1.4,8.660254038,RI,Rhode Island
2275,2276,0.05657,0.88,0.0912,-0.3,1.75,3,1.4,8.660254038,RI,Rhode Island
2276,2277,0.05657,0.88,0.1008,-0.3,1.75,3,1.4,8.660254038,RI,Rhode Island
2277,2278,0.05657,0.88,0.0896,-0.3,1.75,3,1.4,8.660254038,RI,Rhode Island
