FID,NEWID,LENGTH,TIDE_M,SLOPE_PCT,ERR_M_YR,SL_MM_YR_,GEOM,WAVES_M,CVIVALUE,StateAbbr,FullState
12566,12934,0.112,0.39,0.0242,-8,10.5,5,0.8,28.87,LA,Louisiana
12567,12935,0.08697,0.385,0.0213,-8,10.5,5,0.8,32.27,LA,Louisiana
12568,12936,0.11098,0.389,0.0167,-8,10.4630003,5,0.8,32.27,LA,Louisiana
12569,12937,0.14659,0.395,0.0121,-8,10.349,5,0.8,32.27,LA,Louisiana
12570,12938,0.00418,0.38,0.0084,-8,10.5,5,0.8,32.27,LA,Louisiana
12571,12939,0.01185,0.38,0.0234,-8,10.5,5,0.8,28.87,LA,Louisiana
12572,12940,0.12329,0.38,0.0241,-8,10.5,5,0.8,28.87,LA,Louisiana
12573,12941,0.05455,0.38,0.0232,-8,10.5,5,0.8,28.87,LA,Louisiana
12574,12942,0.09536,0.38,0.0206,-8,10.5,5,0.8,32.27,LA,Louisiana
12575,12943,0.02865,0.38,0.011,-8,10.5,5,0.8,32.27,LA,Louisiana
12576,12944,0.04317,0.392,0.0081,-8,10.3769999,5,0.8,32.27,LA,Louisiana
12577,12945,0.03043,0.38,0.024,-8,10.5,5,0.8,28.87,LA,Louisiana
12578,12946,0.04401,0.372,0.0236,-8,10.5830002,5,0.8,28.87,LA,Louisiana
12579,12947,0.05684,0.37,0.0238,-8,10.6000004,5,0.8,28.87,LA,Louisiana
12580,12948,0.03139,0.37,0.0242,-8,10.6000004,5,0.8,28.87,LA,Louisiana
12581,12949,0.01674,0.37,0.0214,-8,10.6000004,5,0.8,32.27,LA,Louisiana
12582,12950,0.09718,0.37,0.0241,-8,10.6000004,5,0.8,28.87,LA,Louisiana
12583,12951,0.05556,0.37,0.0218,-8,10.5690002,5,0.8,32.27,LA,Louisiana
12584,12952,0.05426,0.37,0.0025,-8,10.5,5,0.8,32.27,LA,Louisiana
12585,12953,0.12122,0.37,0.0025,-8,10.5,5,0.8,32.27,LA,Louisiana
12586,12954,0.02548,0.37,0.0025,-8,10.3000002,5,0.8,32.27,LA,Louisiana
12587,12955,0.00903,0.37,0.0025,-8,10.3000002,5,0.8,32.27,LA,Louisiana
12588,12956,0.0495,0.37,0.0025,-8,10.5,5,0.8,32.27,LA,Louisiana
12589,12957,0.02691,0.37,0.0025,-8,10.3570004,5,0.8,32.27,LA,Louisiana
12590,12958,0.05605,0.374,0.0025,-8,10.2290001,5,0.8,32.27,LA,Louisiana
12591,12959,0.12257,0.38,0.0025,-8,10.1000004,5,0.8,32.27,LA,Louisiana
12592,12960,0.06676,0.38,0.0025,-8,10.0349998,5,0.8,32.27,LA,Louisiana
12593,12961,0.03224,0.38,0.0025,-8,10,5,0.9,39.53,LA,Louisiana
12594,12962,0.0121,0.38,0.0025,-8,10.1000004,5,0.8,32.27,LA,Louisiana
12595,12963,0.03153,0.38,0.0025,-8,10.0290003,5,0.8,32.27,LA,Louisiana
12596,12964,0.04778,0.38,0.0025,-0.411,9.7690001,5,0.9,30.62,LA,Louisiana
12597,12965,0.06386,0.38,0.0025,-1.15,9.6999998,5,0.9,35.36,LA,Louisiana
12598,12966,0.08119,0.38,0.0025,-1.15,9.6999998,5,0.9,35.36,LA,Louisiana
12599,12967,0.01112,0.38,0.0025,-1.15,9.6999998,5,0.9,35.36,LA,Louisiana
12600,12968,0.08007,0.38,0.0025,-1.107,9.6999998,5,0.9,35.36,LA,Louisiana
12601,12969,0.09382,0.38,0.0025,0,9.6129999,5,0.9,30.62,LA,Louisiana
12602,12970,0.06064,0.379,0.0025,0,9.3149996,5,0.9,30.62,LA,Louisiana
12603,12971,0.04538,0.379,0.0025,0,9.309,5,0.9,30.62,LA,Louisiana
12604,12972,0.00739,0.37,0.0025,-8,9.3999996,5,0.9,39.53,LA,Louisiana
12605,12973,0.11911,0.37,0.0025,-8,9.3999996,5,0.9,39.53,LA,Louisiana
12606,12974,0.11864,0.37,0.0025,-8,9.3999996,5,0.9,39.53,LA,Louisiana
12607,12975,0.01904,0.37,0.0025,0,9.8999996,5,0.9,30.62,LA,Louisiana
12608,12976,0.002,0.37,0.0025,-8,9.3999996,5,0.9,39.53,LA,Louisiana
12609,12977,0.10578,0.37,0.0025,-8,9.4519997,5,0.9,39.53,LA,Louisiana
12610,12978,0.08374,0.37,0.0025,-8,9.4420004,5,0.9,39.53,LA,Louisiana
12611,12979,0.04762,0.37,0.0025,2,9.9580002,5,0.9,25,LA,Louisiana
12612,12980,0.09957,0.37,0.0025,0,9.8999996,5,0.9,30.62,LA,Louisiana
12613,12981,0.00232,0.37,0.0025,0,9.8999996,5,0.9,30.62,LA,Louisiana
12614,12982,0.06374,0.37,0.0025,-8,9.757,5,0.9,39.53,LA,Louisiana
12615,12983,0.09523,0.37,0.0025,-8,9.5,5,0.9,39.53,LA,Louisiana
12616,12984,0.00262,0.37,0.0025,-8,9.5,5,0.9,39.53,LA,Louisiana
12617,12985,0.05875,0.37,0.0025,2,10,5,0.9,25,LA,Louisiana
12618,12986,0.0068,0.37,0.0025,2,10,5,0.9,25,LA,Louisiana
12619,12987,0.09168,0.37,0.0025,0,9.8999996,5,0.9,30.62,LA,Louisiana
12620,12988,0.04197,0.37,0.0025,0,9.8999996,5,0.9,30.62,LA,Louisiana
12621,12989,0.0262,0.37,0.0025,2,10.3000002,5,0.9,25,LA,Louisiana
12622,12990,0.03784,0.37,0.0025,0,10.0270004,5,0.9,30.62,LA,Louisiana
12623,12991,0.00937,0.37,0.0025,0,9.8999996,5,0.9,30.62,LA,Louisiana
12624,12992,0.03765,0.37,0.0025,0,9.8999996,5,0.9,30.62,LA,Louisiana
12625,12993,0.01039,0.37,0.0025,2,10.3000002,5,0.9,25,LA,Louisiana
12626,12994,0.04098,0.37,0.0025,2,10.3000002,5,0.9,25,LA,Louisiana
12627,12995,0.00368,0.34,0,0,10.8000002,5,0.5,17.68,LA,Louisiana
12628,12996,0.06113,0.34,0.0211,0,10.8000002,5,0.5,17.68,LA,Louisiana
12629,12997,0.01215,0.34,0.0196,0,10.8000002,5,0.5,17.68,LA,Louisiana
12630,12998,0.06174,0.34,0.0217,0,10.8000002,5,0.5,17.68,LA,Louisiana
12631,12999,0.08449,0.34,0.0214,0,10.8000002,5,0.5,17.68,LA,Louisiana
12632,13000,0.08697,0.341,0.0197,0,10.8000002,5,0.5,17.68,LA,Louisiana
12633,13001,0.06442,0.35,0.0172,0,10.8000002,5,0.5,17.68,LA,Louisiana
12634,13002,0.0428,0.342,0.0154,0,10.8769999,5,0.5,17.68,LA,Louisiana
12635,13003,0.03728,0.34,0.0218,0,10.8000002,5,0.5,17.68,LA,Louisiana
12636,13004,0.06144,0.34,0.0186,0,10.8070002,5,0.5,17.68,LA,Louisiana
12637,13005,0.05317,0.34,0.0163,0,10.8999996,5,0.5,17.68,LA,Louisiana
12638,13006,0.02005,0.34,0.0148,-2.0250001,10.8999996,5,0.5,22.82,LA,Louisiana
12639,13007,0.06205,0.34,0.0138,-8.1000004,10.8999996,5,0.5,22.82,LA,Louisiana
12640,13008,0.05241,0.34,0.0138,-8.1000004,10.8999996,5,0.5,22.82,LA,Louisiana
12641,13009,0.05196,0.34,0.0164,-8.1000004,10.8999996,5,0.5,22.82,LA,Louisiana
12642,13010,0.07732,0.34,0.0186,-8.1000004,10.8999996,5,0.5,22.82,LA,Louisiana
12643,13011,0.01556,0.34,0.0141,0,10.8999996,5,0.5,17.68,LA,Louisiana
12644,13012,0.06205,0.34,0.0143,0,10.8999996,5,0.5,17.68,LA,Louisiana
12645,13013,0.03894,0.34,0.015,-8.1000004,10.8999996,5,0.5,22.82,LA,Louisiana
12646,13014,0.08206,0.34,0.0025,-8.1000004,10.8999996,5,0.5,22.82,LA,Louisiana
12647,13015,0.04644,0.34,0.0025,-8.1000004,10.8999996,5,0.5,22.82,LA,Louisiana
12648,13016,0.02608,0.35,0.0203,0,10.6999998,5,0.5,17.68,LA,Louisiana
12649,13017,0.0237,0.34,0.0146,0,10.8999996,5,0.5,17.68,LA,Louisiana
12650,13018,0.06177,0.34,0.0152,0,10.8999996,5,0.5,17.68,LA,Louisiana
12651,13019,0.0857,0.341,0.0025,-8.1000004,10.8909998,5,0.5,22.82,LA,Louisiana
12652,13020,0.00553,0.34,0.0025,-8.1000004,10.8999996,5,0.8,32.27,LA,Louisiana
12653,13021,0.04145,0.33,0.0187,-3,9.5,5,0.6,32.27,LA,Louisiana
12654,13022,0.0069,0.36,0.0204,0,10.3999996,5,0.5,17.68,LA,Louisiana
12655,13023,0.0725,0.358,0.0204,0,10.4329996,5,0.5,17.68,LA,Louisiana
12656,13024,0.01403,0.35,0.0211,0,10.6000004,5,0.5,17.68,LA,Louisiana
12657,13025,0.03792,0.35,0.0215,0,10.6700001,5,0.5,17.68,LA,Louisiana
12658,13026,0.08234,0.35,0.0209,0,10.6999998,5,0.5,17.68,LA,Louisiana
12659,13027,0.03891,0.35,0.0214,0,10.6999998,5,0.5,17.68,LA,Louisiana
12660,13028,0.01669,0.35,0.0204,0,10.6999998,5,0.5,17.68,LA,Louisiana
12661,13029,0.05547,0.34,0.0171,-8,10.8999996,5,0.5,22.82,LA,Louisiana
12662,13030,0.08287,0.34,0.0191,-8,10.8999996,5,0.5,22.82,LA,Louisiana
12663,13031,0.04323,0.34,0.0025,-8.1000004,10.8999996,5,0.8,32.27,LA,Louisiana
12664,13032,0.10017,0.349,0.0025,-8.1000004,10.8140001,5,0.8,32.27,LA,Louisiana
12665,13033,0.04976,0.35,0.0025,-6.5999999,10.7639999,5,0.8,32.27,LA,Louisiana
12666,13034,0.05172,0.35,0.0025,-6.5999999,10.6999998,5,0.8,32.27,LA,Louisiana
12667,13035,0.07476,0.35,0.0025,-6.5999999,10.6999998,5,0.8,32.27,LA,Louisiana
12668,13036,0.0379,0.338,0.0184,-3,9.5270004,5,0.6,32.27,LA,Louisiana
12669,13037,0.03944,0.36,0.0179,-3,9.6000004,5,0.6,32.27,LA,Louisiana
12670,13038,0.01595,0.36,0.0204,0,10.3999996,5,0.5,17.68,LA,Louisiana
12671,13039,0.07901,0.359,0.0209,0,10.4209995,5,0.5,17.68,LA,Louisiana
12672,13040,0.04515,0.35,0.0209,0,10.6000004,5,0.5,17.68,LA,Louisiana
12673,13041,0.03159,0.35,0.0214,0,10.6499996,5,0.5,17.68,LA,Louisiana
12674,13042,0.11651,0.35,0.0224,-2.8989999,10.6999998,5,0.5,20.41,LA,Louisiana
12675,13043,0.07474,0.35,0.0211,0,10.6999998,5,0.5,17.68,LA,Louisiana
12676,13044,0.04929,0.348,0.0199,-3.6159999,10.7460003,5,0.5,22.82,LA,Louisiana
12677,13045,0.02385,0.34,0.0025,0,10.8999996,5,0.8,25,LA,Louisiana
12678,13046,0.06738,0.34,0.0025,-0.81,10.8999996,5,0.5,17.68,LA,Louisiana
12679,13047,0.03833,0.34,0.0025,-8,10.8999996,5,0.5,22.82,LA,Louisiana
12680,13048,0.00432,0.35,0.0025,-8,10.6999998,5,0.8,32.27,LA,Louisiana
12681,13049,0.00958,0.35,0.0025,-8,10.6999998,5,0.8,32.27,LA,Louisiana
12682,13050,0.07374,0.35,0.0025,-6.5999999,10.6999998,5,0.8,32.27,LA,Louisiana
12683,13051,0.01124,0.36,0.0025,-3,10.5,5,0.8,32.27,LA,Louisiana
12684,13052,0.04551,0.36,0.0025,-3,10.5,5,0.8,32.27,LA,Louisiana
12685,13053,0.01903,0.36,0.0183,-3,9.6000004,5,0.6,32.27,LA,Louisiana
12686,13054,0.0522,0.36,0.0187,-3,9.6000004,5,0.7,32.27,LA,Louisiana
12687,13055,0.05029,0.36,0.0184,-3,9.6890001,5,0.7,32.27,LA,Louisiana
12688,13056,0.05716,0.36,0.0181,-3,9.8000002,5,0.8,32.27,LA,Louisiana
12689,13057,0.00879,0.36,0.0179,-3,9.8330002,5,0.8,32.27,LA,Louisiana
12690,13058,0.05885,0.36,0.0193,-3,9.8929996,5,0.8,32.27,LA,Louisiana
12691,13059,0.02799,0.36,0.0197,-3,10,5,0.8,32.27,LA,Louisiana
12692,13060,0.07422,0.359,0.0214,-7.1999998,10.3999996,5,0.5,22.82,LA,Louisiana
12693,13061,0.0536,0.36,0.0215,-6.092,10.3999996,5,0.5,22.82,LA,Louisiana
12694,13062,0.02086,0.35,0.0228,-7.3800001,10.6999998,5,0.5,20.41,LA,Louisiana
12695,13063,0.09339,0.347,0.0203,-7.5190001,10.7580004,5,0.5,22.82,LA,Louisiana
12696,13064,0.00885,0.34,0.0192,-7.7399998,10.8999996,5,0.8,32.27,LA,Louisiana
12697,13065,0.09458,0.34,0.0025,-8.1000004,10.8999996,5,0.8,32.27,LA,Louisiana
12698,13066,0.00483,0.34,0.0025,-8.1000004,10.8999996,5,0.8,32.27,LA,Louisiana
12699,13067,0.00739,0.35,0.0025,-8,10.6999998,5,0.8,32.27,LA,Louisiana
12700,13068,0.05042,0.353,0.0025,-8,10.6400003,5,0.8,32.27,LA,Louisiana
12701,13069,0.07527,0.36,0.0025,-4.8800001,10.5,5,0.8,32.27,LA,Louisiana
12702,13070,0.09868,0.36,0.0025,0,10.493,5,0.8,25,LA,Louisiana
12703,13071,0.04533,0.36,0.0181,-3,9.8999996,5,0.8,32.27,LA,Louisiana
12704,13072,0.04483,0.36,0.0193,-3,9.967,5,0.8,32.27,LA,Louisiana
12705,13073,0.05367,0.36,0.02,-3,10,5,0.8,32.27,LA,Louisiana
12706,13074,0.05312,0.36,0.0204,-3,10.0769997,5,0.8,32.27,LA,Louisiana
12707,13075,0.09103,0.36,0.0197,-6.4699998,10.1999998,5,0.8,32.27,LA,Louisiana
12708,13076,0.0396,0.36,0.0201,-6.4699998,10.1999998,5,0.8,32.27,LA,Louisiana
12709,13077,0.03275,0.35,0.0196,-7.1999998,10.3999996,5,0.8,32.27,LA,Louisiana
12710,13078,0.0724,0.35,0.0207,-7.1999998,10.3999996,5,0.8,32.27,LA,Louisiana
12711,13079,0.06031,0.348,0.0219,-7.3800001,10.7189999,5,0.8,32.27,LA,Louisiana
12712,13080,0.00419,0.34,0.0025,-8.1000004,10.8999996,5,0.8,32.27,LA,Louisiana
12713,13081,0.06455,0.34,0.0025,-8.1000004,10.8999996,5,0.8,32.27,LA,Louisiana
12714,13082,0.0102,0.36,0.0025,0,10.3999996,5,0.8,25,LA,Louisiana
12715,13083,0.05214,0.36,0.0025,0,10.3999996,5,0.8,25,LA,Louisiana
12716,13084,0.0721,0.37,0.0025,0,10.3000002,5,0.9,30.62,LA,Louisiana
12717,13085,0.02708,0.37,0.0025,0,10.3000002,5,0.9,30.62,LA,Louisiana
12718,13086,0.01191,0.36,0.0202,-3,10.1000004,5,0.8,32.27,LA,Louisiana
12719,13087,0.07319,0.36,0.02,-6.4699998,10.1239996,5,0.8,32.27,LA,Louisiana
12720,13088,0.0225,0.36,0.02,-6.4699998,10.1999998,5,0.8,32.27,LA,Louisiana
12721,13089,0.1008,0.36,0.02,-6.4699998,10.2329998,5,0.8,32.27,LA,Louisiana
12722,13090,0.06787,0.357,0.0188,-7.1999998,10.2860003,5,0.8,32.27,LA,Louisiana
12723,13091,0.04637,0.35,0.0185,-7.1999998,10.3999996,5,0.8,32.27,LA,Louisiana
12724,13092,0.02056,0.35,0.0201,-7.1999998,10.3999996,5,0.8,32.27,LA,Louisiana
12725,13093,0.01554,0.346,0.0025,-8,10.7399998,5,0.8,32.27,LA,Louisiana
12726,13094,0.04656,0.34,0.0025,-8.1000004,10.8000002,5,0.8,32.27,LA,Louisiana
12727,13095,0.05072,0.34,0.0025,-8.1000004,10.8000002,5,0.8,32.27,LA,Louisiana
12728,13096,0.06058,0.34,0.0025,-8.1000004,10.8529997,5,0.8,32.27,LA,Louisiana
12729,13097,0.05842,0.369,0.0025,0,10.3129997,5,0.8,25,LA,Louisiana
12730,13098,0.00932,0.37,0.0025,0,10.3000002,5,0.8,25,LA,Louisiana
12731,13099,0.0856,0.37,0.0025,2,10.1569996,5,0.9,25,LA,Louisiana
12732,13100,0.08665,0.37,0.0025,2,10.1639996,5,0.9,25,LA,Louisiana
12733,13101,0.00809,0.34,0.0025,-8,10.8000002,5,0.8,32.27,LA,Louisiana
12734,13102,0.07689,0.34,0.0025,-8.1000004,10.8000002,5,0.8,32.27,LA,Louisiana
12735,13103,0.00747,0.34,0.0025,-8,10.8000002,5,0.8,32.27,LA,Louisiana
12736,13104,0.00233,0.37,0.0025,0,10.3000002,5,0.9,30.62,LA,Louisiana
12737,13105,0.05382,0.37,0.0025,2,10.3000002,5,0.9,25,LA,Louisiana
12738,13106,0.09205,0.37,0.0025,2,10.1440001,5,0.9,25,LA,Louisiana
12739,13107,0.01543,0.37,0.0025,2,10,5,0.9,25,LA,Louisiana
12740,13108,0.03077,0.37,0.0025,0,10,5,0.9,30.62,LA,Louisiana
12741,13109,0.0299,0.37,0.0025,2,10.0380001,5,0.9,25,LA,Louisiana
12742,13110,0.02341,0.37,0.0025,0,10.3000002,5,0.9,30.62,LA,Louisiana
12743,13111,0.04149,0.37,0.0025,0,10.0299997,5,0.9,30.62,LA,Louisiana
12744,13112,0.02949,0.37,0.0025,0,10.3000002,5,0.9,30.62,LA,Louisiana
12745,13113,0.07439,0.29,0.0299,0,8,5,0.8,22.36,LA,Louisiana
12746,13114,0.05719,0.29,0.0287,0,8,5,0.8,22.36,LA,Louisiana
12747,13115,0.0635,0.303,0.0273,0,8.3269997,5,0.7,22.36,LA,Louisiana
12748,13116,0.04908,0.303,0.0269,0,7.6329999,5,0.7,22.36,LA,Louisiana
12749,13117,0.05102,0.36,0.0223,2,7.4000001,5,0.8,18.26,LA,Louisiana
12750,13118,0.05026,0.36,0.0226,2,7.4000001,5,0.8,18.26,LA,Louisiana
12751,13119,0.05021,0.357,0.0224,2,7.4330001,5,0.8,18.26,LA,Louisiana
12752,13120,0.05283,0.35,0.0223,2,7.5,5,0.8,18.26,LA,Louisiana
12753,13121,0.05016,0.35,0.0221,2,7.5,5,0.8,18.26,LA,Louisiana
12754,13122,0.05006,0.35,0.0219,0,7.5440001,5,0.8,25,LA,Louisiana
12755,13123,0.05588,0.35,0.022,0,7.6999998,5,0.8,22.36,LA,Louisiana
12756,13124,0.0502,0.35,0.0225,0,7.6999998,5,0.8,22.36,LA,Louisiana
12757,13125,0.05216,0.35,0.021,0,7.7199998,5,0.8,25,LA,Louisiana
12758,13126,0.05007,0.35,0.0199,0,7.8000002,5,0.8,25,LA,Louisiana
12759,13127,0.05078,0.35,0.0224,0,7.8000002,5,0.8,22.36,LA,Louisiana
12760,13128,0.05063,0.35,0.0246,2,7.8200002,5,0.8,18.26,LA,Louisiana
12761,13129,0.05147,0.35,0.0255,2,7.9000001,5,0.8,18.26,LA,Louisiana
12762,13130,0.02459,0.35,0.0262,2,7.9000001,5,0.8,18.26,LA,Louisiana
12763,13131,0.01071,0.33,0.0339,-0.012,9.1000004,5,0.7,22.36,LA,Louisiana
12764,13132,0.05454,0.33,0.0338,0,9.1000004,5,0.7,22.36,LA,Louisiana
12765,13133,0.04468,0.33,0.0331,-0.017,9.1000004,5,0.7,22.36,LA,Louisiana
12766,13134,0.05649,0.33,0.0322,-0.008,9.1000004,5,0.7,22.36,LA,Louisiana
12767,13135,0.05218,0.323,0.031,0,8.8999996,5,0.7,22.36,LA,Louisiana
12768,13136,0.01264,0.29,0.0304,0,8,5,0.8,22.36,LA,Louisiana
12769,13137,0.05759,0.33,0.0282,0,9.5,5,0.7,22.36,LA,Louisiana
12770,13138,0.05111,0.33,0.0272,0,9.5,5,0.7,22.36,LA,Louisiana
12771,13139,0.01509,0.33,0.0262,-0.46,9.5,5,0.7,22.36,LA,Louisiana
12772,13140,0.00005,0.33,0.0248,2,9.5,5,0.7,18.26,LA,Louisiana
12773,13141,0.05728,0.37,0.0217,2,7.3000002,5,0.8,20.41,LA,Louisiana
12774,13142,0.0569,0.364,0.0216,2,7.3569999,5,0.8,20.41,LA,Louisiana
12775,13143,0.00073,0.36,0.0222,2,7.4000001,5,0.8,18.26,LA,Louisiana
12776,13144,0.02792,0.35,0.0263,0,7.9000001,5,0.8,22.36,LA,Louisiana
12777,13145,0.0531,0.355,0.0268,0,7.9169998,5,0.8,22.36,LA,Louisiana
12778,13146,0.05278,0.38,0.0272,0,8,5,0.8,22.36,LA,Louisiana
12779,13147,0.02829,0.38,0.0271,0,8,5,0.8,22.36,LA,Louisiana
12780,13148,0.00713,0.33,0.0339,-0.06,9.1000004,5,0.7,22.36,LA,Louisiana
12781,13149,0.07811,0.33,0.0327,-0.06,9.1000004,5,0.7,22.36,LA,Louisiana
12782,13150,0.12969,0.33,0.0319,-0.06,9.1000004,5,0.7,22.36,LA,Louisiana
12783,13151,0.06377,0.33,0.0276,-2.3,9.5,5,0.7,28.87,LA,Louisiana
12784,13152,0.05718,0.33,0.027,-2.3,9.5,5,0.7,28.87,LA,Louisiana
12785,13153,0.03757,0.33,0.0276,-2.3,9.5,5,0.7,28.87,LA,Louisiana
12786,13154,0.05394,0.332,0.0242,-2.3,9.5360003,5,0.7,28.87,LA,Louisiana
12787,13155,0.05088,0.34,0.0212,-2.3,9.6999998,5,0.7,32.27,LA,Louisiana
12788,13156,0.06296,0.34,0.0194,0,9.6999998,5,0.7,25,LA,Louisiana
12789,13157,0.02511,0.38,0.0269,0,8,5,0.8,22.36,LA,Louisiana
12790,13158,0.05844,0.386,0.0269,-9,8,5,0.8,28.87,LA,Louisiana
12791,13159,0.02515,0.46,0.0268,-9,8,5,0.8,28.87,LA,Louisiana
12792,13160,0.03367,0.33,0.0322,-0.06,9.1000004,5,0.7,22.36,LA,Louisiana
12793,13161,0.06888,0.357,0.0283,-0.06,9.0649996,5,0.7,22.36,LA,Louisiana
12794,13162,0.0514,0.35,0.0202,-3,9.8999996,5,0.7,32.27,LA,Louisiana
12795,13163,0.02943,0.46,0.0265,-9,8,5,0.8,28.87,LA,Louisiana
12796,13164,0.05365,0.482,0.0261,-9,8.0550003,5,0.8,28.87,LA,Louisiana
12797,13165,0.05268,0.5,0.0263,-9,8.1000004,5,0.8,28.87,LA,Louisiana
12798,13166,0.01461,0.46,0.0263,-9,8.2600002,5,0.8,28.87,LA,Louisiana
12799,13167,0.04109,0.48,0.0232,-3,8.8999996,5,0.8,28.87,LA,Louisiana
12800,13168,0.09821,0.405,0.0216,-3,9.1040001,5,0.8,32.27,LA,Louisiana
12801,13169,0.06208,0.37,0.0227,-3,9.1999998,5,0.8,28.87,LA,Louisiana
12802,13170,0.06728,0.35,0.0198,-3,9.8999996,5,0.6,32.27,LA,Louisiana
12803,13171,0.08168,0.35,0.0186,-3,9.8999996,5,0.6,32.27,LA,Louisiana
12804,13172,0.03682,0.45,0.0262,-9,8.3000002,5,0.8,28.87,LA,Louisiana
12805,13173,0.05133,0.45,0.0255,-9,8.3000002,5,0.7,28.87,LA,Louisiana
12806,13174,0.05102,0.45,0.0253,-9,8.3000002,5,0.7,28.87,LA,Louisiana
12807,13175,0.05016,0.45,0.0249,-9,8.3000002,5,0.7,28.87,LA,Louisiana
12808,13176,0.05069,0.442,0.024,-9,8.46,5,0.7,28.87,LA,Louisiana
12809,13177,0.0514,0.43,0.0232,-9,8.6999998,5,0.7,28.87,LA,Louisiana
