FID,NEWID,LENGTH,TIDE_M,SLOPE_PCT,ERR_M_YR,SL_MM_YR_,GEOM,WAVES_M,CVIVALUE,StateAbbr,FullState
12507,12875,0.10372,0.368,0.0362,-5,2.904,5,0.7,19.36,MS,Mississippi
12518,12886,0.02492,0.483,0.0218,0,9.1859999,5,0.7,25,MS,Mississippi
12519,12887,0.00073,0.46,0.0262,0,9.6000004,5,0.5,15.81,MS,Mississippi
12520,12888,0.02579,0.46,0.0216,0,9.6000004,5,0.5,17.68,MS,Mississippi
13149,13517,0.01155,0.47,0.024,2,5.9000001,5,0.7,18.26,MS,Mississippi
13150,13518,0.05577,0.47,0.024,2,5.9000001,5,0.7,18.26,MS,Mississippi
13151,13519,0.08837,0.462,0.0259,-0.82,5.7670002,5,0.7,22.36,MS,Mississippi
13152,13520,0.102,0.42,0.0295,-0.82,5.0999999,5,0.7,22.36,MS,Mississippi
13153,13521,0.10838,0.42,0.0347,-8,5.0999999,5,0.7,28.87,MS,Mississippi
13154,13522,0.04835,0.42,0.0377,-8,5.0999999,5,0.7,25,MS,Mississippi
13155,13523,0.03076,0.47,0.0184,-0.83,6.0999999,5,0.7,25,MS,Mississippi
13156,13524,0.02569,0.47,0.019,-0.83,6.0999999,5,0.7,25,MS,Mississippi
13361,13729,0.0471,0.39,0.0418,-8,4.5,5,0.7,25,MS,Mississippi
13362,13730,0.01227,0.48,0.0093,-8,8.5,5,0.7,32.27,MS,Mississippi
13363,13731,0.01125,0.49,0.0069,-1.1799999,8.1999998,5,0.7,28.87,MS,Mississippi
13364,13732,0.10608,0.487,0.0072,2,8.2880001,5,0.7,20.41,MS,Mississippi
13365,13733,0.13758,0.48,0.007,2,8.5,5,0.7,20.41,MS,Mississippi
13366,13734,0.02343,0.48,0.0051,2,8.5,5,0.7,20.41,MS,Mississippi
13367,13735,0.03829,0.38,0.0096,-9.2399998,9.6999998,5,0.8,32.27,MS,Mississippi
13368,13736,0.0366,0.38,0.0122,-9.2399998,9.6999998,5,0.8,32.27,MS,Mississippi
13425,13793,0.01547,0.43,0.0107,0,9.6000004,5,0.7,25,MS,Mississippi
13426,13794,0.07469,0.45,0.0105,0,9.1999998,5,0.7,25,MS,Mississippi
13478,13846,0.06432,0.48,0.0169,0,9.3000002,5,0.7,25,MS,Mississippi
