FID,NEWID,LENGTH,TIDE_M,SLOPE_PCT,ERR_M_YR,SL_MM_YR_,GEOM,WAVES_M,CVIVALUE,StateAbbr,FullState
3495,3496,0.0145,0.55,0.1938,5,2.6500001,4,1,5.477225575,MD,Maryland
3496,3497,0.0145,0.55,0.1938,5,2.6500001,4,1,5.477225575,MD,Maryland
3497,3498,0.01876,0.48,0.0786,5,2.75,4,1,7.745966692,MD,Maryland
3504,3505,0.02191,0.48,0.0786,5,2.75,4,1,7.745966692,MD,Maryland
3505,3506,0.06254,0.48,0.1487,5,2.6500001,4,1,5.477225575,MD,Maryland
3506,3507,0.06254,0.48,0.1404,5,2.7,4,1,5.477225575,MD,Maryland
3530,3531,0.0945,0.48,0.0907,5,2.75,4,1,7.745966692,MD,Maryland
3531,3532,0.0945,0.48,0.06,5,2.75,4,1,7.745966692,MD,Maryland
3534,3535,0.00566,0.36,0.1581,5,2.5999999,4,1,5.477225575,MD,Maryland
3540,3541,0.14581,0.55,0.2278,5,2.6500001,4,1,5.477225575,MD,Maryland
3541,3542,0.14581,0.48,0.1969,5,2.6500001,4,1,5.477225575,MD,Maryland
3542,3543,0.14581,0.36,0.1318,5,2.5999999,4,1,5.477225575,MD,Maryland
3543,3544,0.14581,0.36,0.1524,5,2.6500001,4,1,5.477225575,MD,Maryland
3546,3547,0.03196,0.48,0.0487,5,2.75,4,1,9.486832981,MD,Maryland
3548,3549,0.20915,0.48,0.0453,5,2.8,4,1,9.486832981,MD,Maryland
3549,3550,0.20915,0.65,0.0435,5,2.8,4,1,9.486832981,MD,Maryland
3550,3551,0.20915,0.65,0.0302,5,2.8,4,1,10.95,MD,Maryland
3551,3552,0.20915,0.65,0.025,5,2.8,4,1,10.95,MD,Maryland
3552,3553,0.0121,0.36,0.1581,5,2.5999999,4,1,5.477225575,MD,Maryland
3554,3555,0.0129,0.65,0.025,5,2.8,4,1,10.95,MD,Maryland
3561,3562,0.01117,0.65,0.025,5,2.8,4,1,10.95,MD,Maryland
3562,3563,0.01117,0.65,0.025,5,2.8,4,1,10.95,MD,Maryland
3564,3565,0.01169,0.36,0.1318,5,2.5999999,4,1,5.477225575,MD,Maryland
3574,3575,0.02989,0.65,0.0264,5,2.8,4,1,10.95,MD,Maryland
3577,3578,0.02014,0.48,0.0487,5,2.75,4,1,9.486832981,MD,Maryland
3588,3589,0.00746,0.48,0.0487,5,2.75,4,1,9.486832981,MD,Maryland
3589,3590,0.03835,0.48,0.0487,5,2.75,4,1,9.486832981,MD,Maryland
3591,3592,0.08248,0.65,0.038,5,2.8,4,1,9.486832981,MD,Maryland
3592,3593,0.08248,0.65,0.0333,5,2.8,4,1,10.95,MD,Maryland
3595,3596,0.18895,0.48,0.0826,5,2.7,4,1,7.745966692,MD,Maryland
3596,3597,0.18895,0.48,0.0682,5,2.75,4,1,7.745966692,MD,Maryland
3597,3598,0.18895,0.48,0.0563,5,2.75,4,1,7.745966692,MD,Maryland
3598,3599,0.18895,0.48,0.0604,5,2.75,4,1,7.745966692,MD,Maryland
3599,3600,0.27617,0.48,0.1938,5,2.6500001,4,1,5.477225575,MD,Maryland
3600,3601,0.27617,0.48,0.1487,5,2.6500001,4,1,5.477225575,MD,Maryland
3601,3602,0.27617,0.36,0.1318,5,2.5999999,4,1,5.477225575,MD,Maryland
3602,3603,0.27617,0.48,0.1343,5,2.6500001,4,1,5.477225575,MD,Maryland
3603,3604,0.27617,0.48,0.115,5,2.6500001,4,1,5.477225575,MD,Maryland
3604,3605,0.27617,0.36,0.1318,5,2.6500001,4,1,5.477225575,MD,Maryland
3605,3606,0.09412,0.48,0.0437,5,2.8,4,1,9.486832981,MD,Maryland
3606,3607,0.09412,0.48,0.0411,5,2.8,4,1,9.486832981,MD,Maryland
3607,3608,0.09412,0.48,0.0411,5,2.8,4,1,9.486832981,MD,Maryland
3614,3615,0.00928,0.48,0.0372,5,2.8,4,1,9.486832981,MD,Maryland
3615,3616,0.00928,0.48,0.0411,5,2.8,4,1,9.486832981,MD,Maryland
3618,3619,0.02118,0.48,0.0935,5,2.7,4,1,7.745966692,MD,Maryland
3619,3620,0.02118,0.48,0.0719,5,2.7,4,1,7.745966692,MD,Maryland
3626,3627,0.01261,0.48,0.0552,5,2.7,4,1,7.745966692,MD,Maryland
3628,3629,0.13774,0.36,0.1938,5,2.5999999,4,1,5.477225575,MD,Maryland
3629,3630,0.13774,0.36,0.1659,5,2.5999999,4,1,5.477225575,MD,Maryland
3630,3631,0.13774,0.36,0.0963,5,2.5999999,4,1,7.745966692,MD,Maryland
3631,3632,0.00285,0.48,0.0575,5,2.7,4,1,7.745966692,MD,Maryland
3636,3637,0.07716,0.48,0.0544,5,2.7,4,1,9.486832981,MD,Maryland
3637,3638,0.07716,0.48,0.0538,5,2.7,4,1,9.486832981,MD,Maryland
3639,3640,0.00388,0.31,0.2031,5,2.45,4,1,4.472135955,MD,Maryland
3641,3642,0.02267,0.31,0.2031,5,2.45,4,1,4.472135955,MD,Maryland
3649,3650,0.1636,0.36,0.1581,5,2.55,4,1,5.477225575,MD,Maryland
3650,3651,0.1636,0.36,0.1581,5,2.55,4,1,5.477225575,MD,Maryland
3651,3652,0.1636,0.36,0.1332,5,2.55,4,1,5.477225575,MD,Maryland
3652,3653,0.1636,0.36,0.0939,5,2.55,4,1,7.745966692,MD,Maryland
3655,3656,0.60707,0.31,0.2311,5,2.5,4,1,5.477225575,MD,Maryland
3656,3657,0.60707,0.31,0.219,5,2.55,4,1,5.477225575,MD,Maryland
3657,3658,0.60707,0.36,0.2009,5,2.55,4,1,5.477225575,MD,Maryland
3658,3659,0.60707,0.31,0.1742,5,2.45,4,1,4.472135955,MD,Maryland
3659,3660,0.60707,0.31,0.1467,5,2.5,4,1,5.477225575,MD,Maryland
3660,3661,0.60707,0.36,0.1284,5,2.55,4,1,5.477225575,MD,Maryland
3661,3662,0.60707,0.31,0.1633,5,2.45,4,1,4.472135955,MD,Maryland
3669,3670,0.06617,0.31,0.1854,5,2.45,4,1,4.472135955,MD,Maryland
3670,3671,0.06617,0.31,0.1487,5,2.45,4,1,4.472135955,MD,Maryland
3676,3677,0.05395,0.34,0.2395,5,2.45,4,1,4.472135955,MD,Maryland
3677,3678,0.05395,0.31,0.1915,5,2.45,4,1,4.472135955,MD,Maryland
3678,3679,0.0048,0.31,0.105,5,2.45,4,1,6.32455532,MD,Maryland
3679,3680,0.04855,0.36,0.0604,5,2.6500001,4,1,7.745966692,MD,Maryland
3685,3686,0.01434,0.34,0.275,5,2.5,4,1,5.477225575,MD,Maryland
3686,3687,0.00935,0.34,0.275,5,2.5,4,1,5.477225575,MD,Maryland
3687,3688,0.00935,0.34,0.275,5,2.5,4,1,5.477225575,MD,Maryland
3688,3689,0.03924,0.34,0.275,5,2.5,4,1,5.477225575,MD,Maryland
3689,3690,0.03924,0.34,0.2638,5,2.5,4,1,5.477225575,MD,Maryland
3690,3691,0.05048,0.31,0.105,5,2.45,4,1,6.32455532,MD,Maryland
3691,3692,0.05048,0.31,0.105,5,2.45,4,1,6.32455532,MD,Maryland
3692,3693,0.00791,0.31,0.105,5,2.45,4,1,6.32455532,MD,Maryland
3698,3699,0.0283,0.34,0.275,5,2.5,4,1,5.477225575,MD,Maryland
3699,3700,0.0283,0.34,0.275,5,2.5,4,1,5.477225575,MD,Maryland
3702,3703,0.02486,0.36,0.0454,5,2.6500001,4,1,9.486832981,MD,Maryland
3703,3704,0.01097,0.36,0.0454,5,2.6500001,4,1,9.486832981,MD,Maryland
3704,3705,0.00286,0.36,0.0454,5,2.6500001,4,1,9.486832981,MD,Maryland
3705,3706,0.01188,0.31,0.0972,5,2.45,4,1,6.32455532,MD,Maryland
3706,3707,0.00661,0.31,0.1442,5,2.45,4,1,4.472135955,MD,Maryland
3707,3708,0.0335,0.31,0.105,5,2.45,4,1,6.32455532,MD,Maryland
3708,3709,0.0335,0.31,0.105,5,2.45,4,1,6.32455532,MD,Maryland
3709,3710,0.11081,0.31,0.2122,5,2.45,4,1,4.472135955,MD,Maryland
3710,3711,0.11081,0.31,0.1737,5,2.45,4,1,4.472135955,MD,Maryland
3711,3712,0.11081,0.31,0.1393,5,2.45,4,1,4.472135955,MD,Maryland
3712,3713,0.01232,0.31,0.1756,5,2.45,4,1,4.472135955,MD,Maryland
3713,3714,0.0131,0.36,0.0454,5,2.6500001,4,1,9.486832981,MD,Maryland
3714,3715,0.05009,0.31,0.1442,5,2.45,4,1,4.472135955,MD,Maryland
3715,3716,0.05009,0.31,0.1442,5,2.45,4,1,4.472135955,MD,Maryland
3716,3717,0.05846,0.34,0.275,5,2.5,4,1,5.477225575,MD,Maryland
3717,3718,0.00642,0.34,0.275,5,2.5,4,1,5.477225575,MD,Maryland
3718,3719,0.00642,0.34,0.275,5,2.5,4,1,5.477225575,MD,Maryland
3719,3720,0.00564,0.34,0.275,5,2.5,4,1,5.477225575,MD,Maryland
3720,3721,0.00564,0.34,0.275,5,2.5,4,1,5.477225575,MD,Maryland
3721,3722,0.00564,0.34,0.275,5,2.5,4,1,5.477225575,MD,Maryland
3722,3723,0.00564,0.34,0.275,5,2.5,4,1,5.477225575,MD,Maryland
3723,3724,0.05447,0.34,0.2413,5,2.5,4,1,5.477225575,MD,Maryland
3724,3725,0.05447,0.34,0.2413,5,2.5,4,1,5.477225575,MD,Maryland
3725,3726,0.00311,0.36,0.0454,5,2.6500001,4,1,9.486832981,MD,Maryland
3726,3727,0.00311,0.36,0.0454,5,2.6500001,4,1,9.486832981,MD,Maryland
3727,3728,0.29727,0.48,0.0612,5,2.7,4,1,7.745966692,MD,Maryland
3728,3729,0.29727,0.48,0.0572,5,2.7,4,1,7.745966692,MD,Maryland
3729,3730,0.29727,0.36,0.0454,5,2.6500001,4,1,9.486832981,MD,Maryland
3730,3731,0.29727,0.36,0.05,5,2.6500001,4,1,9.486832981,MD,Maryland
3731,3732,0.0055,0.36,0.0454,5,2.6500001,4,1,9.486832981,MD,Maryland
3732,3733,0.00348,0.36,0.0454,5,2.6500001,4,1,9.486832981,MD,Maryland
3733,3734,0.00348,0.36,0.0454,5,2.6500001,4,1,9.486832981,MD,Maryland
3734,3735,0.00254,0.36,0.0454,5,2.6500001,4,1,9.486832981,MD,Maryland
3735,3736,0.00254,0.36,0.0454,5,2.6500001,4,1,9.486832981,MD,Maryland
3744,3745,0.00237,0.36,0.0454,5,2.6500001,4,1,9.486832981,MD,Maryland
3745,3746,0.00237,0.36,0.0454,5,2.6500001,4,1,9.486832981,MD,Maryland
3746,3747,0.00237,0.36,0.0454,5,2.6500001,4,1,9.486832981,MD,Maryland
3747,3748,0.00404,0.31,0.1442,5,2.45,4,1,4.472135955,MD,Maryland
3748,3749,0.00404,0.31,0.1442,5,2.45,4,1,4.472135955,MD,Maryland
3749,3750,0.00404,0.36,0.0454,5,2.6500001,4,1,9.486832981,MD,Maryland
3750,3751,0.02316,0.31,0.105,5,2.45,4,1,6.32455532,MD,Maryland
3751,3752,0.02316,0.31,0.105,5,2.45,4,1,6.32455532,MD,Maryland
3752,3753,0.00349,0.31,0.1442,5,2.45,4,1,4.472135955,MD,Maryland
3753,3754,0.00965,0.31,0.1442,5,2.45,4,1,4.472135955,MD,Maryland
3754,3755,0.00965,0.31,0.1442,5,2.45,4,1,4.472135955,MD,Maryland
3755,3756,0.02244,0.34,0.2646,5,2.5,4,1,5.477225575,MD,Maryland
3756,3757,0.00433,0.31,0.1223,5,2.45,4,1,4.472135955,MD,Maryland
3758,3759,0.01717,0.36,0.0454,5,2.6500001,4,1,9.486832981,MD,Maryland
3759,3760,0.01717,0.36,0.0448,5,2.6500001,4,1,9.486832981,MD,Maryland
3760,3761,0.01079,0.36,0.0449,5,2.6500001,4,1,9.486832981,MD,Maryland
3761,3762,0.01052,0.31,0.1151,5,2.5,4,1,5.477225575,MD,Maryland
3764,3765,0.01847,0.36,0.0454,5,2.6500001,4,1,9.486832981,MD,Maryland
3765,3766,0.01847,0.36,0.0438,5,2.6500001,4,1,9.486832981,MD,Maryland
3770,3771,0.02418,0.31,0.0739,5,2.45,4,1,6.32455532,MD,Maryland
3771,3772,0.02418,0.31,0.0857,5,2.45,4,1,6.32455532,MD,Maryland
3772,3773,0.0224,0.31,0.105,5,2.45,4,1,6.32455532,MD,Maryland
3773,3774,0.0224,0.31,0.0851,5,2.45,4,1,6.32455532,MD,Maryland
3774,3775,0.03265,0.35,0.1913,5,2.45,4,1,4.472135955,MD,Maryland
3775,3776,0.03265,0.35,0.1571,5,2.5,4,1,5.477225575,MD,Maryland
3777,3778,0.06419,0.35,0.1733,5,2.5,4,1,5.477225575,MD,Maryland
3788,3789,0.08816,0.31,0.077,5,2.45,4,1,6.32455532,MD,Maryland
3789,3790,0.08816,0.31,0.0703,5,2.45,4,1,6.32455532,MD,Maryland
3793,3794,0.04924,0.35,0.1364,5,2.5,4,1,5.477225575,MD,Maryland
3804,3805,0.11099,0.31,0.1093,5,2.5,4,1,7.745966692,MD,Maryland
3805,3806,0.11099,0.31,0.0929,5,2.5,4,1,7.745966692,MD,Maryland
3806,3807,0.11099,0.31,0.1005,5,2.5,4,1,7.745966692,MD,Maryland
3807,3808,0.04312,0.36,0.0384,5,2.6500001,4,1,9.486832981,MD,Maryland
3808,3809,0.04312,0.36,0.0384,5,2.7,4,1,9.486832981,MD,Maryland
3821,3822,0.01687,0.36,0.0382,5,2.7,4,1,9.486832981,MD,Maryland
3825,3826,0.1289,0.32,0.2203,5,2.5,4,1,5.477225575,MD,Maryland
3826,3827,0.1289,0.32,0.1799,5,2.55,4,1,5.477225575,MD,Maryland
3827,3828,0.1289,0.32,0.2038,5,2.55,4,1,5.477225575,MD,Maryland
3831,3832,0.00693,0.32,0.1799,5,2.55,4,1,5.477225575,MD,Maryland
3842,3843,0.00811,0.36,0.0503,5,2.8,4,1,9.486832981,MD,Maryland
3843,3844,0.00675,0.36,0.0517,5,2.8,4,1,9.486832981,MD,Maryland
3846,3847,0.03977,0.32,0.1799,5,2.55,4,1,5.477225575,MD,Maryland
3847,3848,0.03977,0.32,0.1799,5,2.55,4,1,5.477225575,MD,Maryland
3848,3849,0.02441,0.36,0.0517,5,2.8,4,1,9.486832981,MD,Maryland
3850,3851,0.01054,0.32,0.1799,5,2.7,4,1,5.477225575,MD,Maryland
3851,3852,0.0309,0.32,0.0962,5,2.55,4,1,7.745966692,MD,Maryland
3852,3853,0.00957,0.36,0.0517,5,2.75,4,1,9.486832981,MD,Maryland
3853,3854,0.02137,0.31,0.0733,5,2.55,5,1,8.660254038,MD,Maryland
3857,3858,0.00208,0.32,0.1007,5,2.7,4,1,7.745966692,MD,Maryland
3858,3859,0.00306,0.36,0.0517,5,2.75,4,1,9.486832981,MD,Maryland
3860,3861,0.00854,0.31,0.0733,5,2.7,5,1,8.660254038,MD,Maryland
3861,3862,0.21135,0.32,0.1929,5,2.5,4,1,5.477225575,MD,Maryland
3862,3863,0.21135,0.35,0.1929,5,2.5,4,1,5.477225575,MD,Maryland
3863,3864,0.21135,0.32,0.1647,5,2.55,4,1,5.477225575,MD,Maryland
3864,3865,0.21135,0.32,0.13,5,2.55,4,1,5.477225575,MD,Maryland
3865,3866,0.04209,0.36,0.0517,5,2.75,4,1,9.486832981,MD,Maryland
3866,3867,0.04209,0.36,0.0517,5,2.75,4,1,9.486832981,MD,Maryland
3867,3868,0.04209,0.36,0.0517,5,2.75,4,1,9.486832981,MD,Maryland
3868,3869,0.01034,0.32,0.1007,5,2.7,4,1,7.745966692,MD,Maryland
3869,3870,0.01034,0.32,0.1007,5,2.7,4,1,7.745966692,MD,Maryland
3870,3871,0.00362,0.32,0.1007,5,2.7,4,1,7.745966692,MD,Maryland
3871,3872,0.00362,0.32,0.1007,5,2.7,4,1,7.745966692,MD,Maryland
3874,3875,0.10822,0.32,0.1094,5,2.55,4,1,7.745966692,MD,Maryland
3875,3876,0.10822,0.32,0.1115,5,2.7,4,1,7.745966692,MD,Maryland
3879,3880,0.09525,0.36,0.0377,5,2.7,4,1,9.486832981,MD,Maryland
3880,3881,0.09525,0.36,0.038,5,2.7,4,1,9.486832981,MD,Maryland
3881,3882,0.02745,0.36,0.0514,5,2.75,4,1,9.486832981,MD,Maryland
3882,3883,0.02745,0.36,0.0517,5,2.75,4,1,9.486832981,MD,Maryland
3890,3891,0.16813,0.36,0.0475,5,2.75,4,1,9.486832981,MD,Maryland
3891,3892,0.16813,0.36,0.049,5,2.75,4,1,9.486832981,MD,Maryland
3894,3895,0.22346,0.31,0.0733,5,2.7,5,1,8.660254038,MD,Maryland
3895,3896,0.22346,0.31,0.0722,5,2.7,5,1,8.660254038,MD,Maryland
3896,3897,0.22346,0.31,0.0671,5,2.7,5,1,8.660254038,MD,Maryland
3897,3898,0.01912,0.36,0.05,5,2.75,4,1,9.486832981,MD,Maryland
3898,3899,0.06376,0.36,0.0517,5,2.75,4,1,9.486832981,MD,Maryland
3899,3900,0.06376,0.36,0.0511,5,2.75,4,1,9.486832981,MD,Maryland
3900,3901,0.06376,0.36,0.0514,5,2.75,4,1,9.486832981,MD,Maryland
3901,3902,0.00596,0.36,0.0511,5,2.75,4,1,9.486832981,MD,Maryland
3902,3903,0.07208,0.36,0.0511,5,2.75,4,1,9.486832981,MD,Maryland
3903,3904,0.07208,0.36,0.0492,5,2.75,4,1,9.486832981,MD,Maryland
3919,3920,0.02475,0.36,0.0511,5,2.75,4,1,9.486832981,MD,Maryland
3930,3931,0.04088,0.36,0.0467,5,2.75,4,1,9.486832981,MD,Maryland
3931,3932,0.04088,0.35,0.05,5,2.75,4,1,9.486832981,MD,Maryland
3932,3933,0.0618,0.36,0.05,5,2.75,4,1,9.486832981,MD,Maryland
3933,3934,0.0618,0.36,0.05,5,2.75,4,1,9.486832981,MD,Maryland
3934,3935,0.0618,0.36,0.05,5,2.75,4,1,9.486832981,MD,Maryland
3935,3936,0.09144,0.36,0.0487,5,2.8,4,1,9.486832981,MD,Maryland
3936,3937,0.09144,0.36,0.0485,5,2.8,4,1,9.486832981,MD,Maryland
3937,3938,0.09144,0.36,0.0463,5,2.8,4,1,9.486832981,MD,Maryland
3943,3944,0.01757,0.32,0.0914,5,2.8,4,1,7.745966692,MD,Maryland
3944,3945,0.01757,0.32,0.0914,5,2.8,4,1,7.745966692,MD,Maryland
3945,3946,0.06026,0.32,0.1005,5,2.8,4,1,7.745966692,MD,Maryland
3946,3947,0.06026,0.32,0.0984,5,2.8,4,1,7.745966692,MD,Maryland
3947,3948,0.00936,0.32,0.0914,5,2.8,4,1,7.745966692,MD,Maryland
3949,3950,0.07477,0.36,0.0409,5,2.75,4,1,9.486832981,MD,Maryland
3950,3951,0.07477,0.35,0.0424,5,2.75,4,1,9.486832981,MD,Maryland
3951,3952,0.00709,0.35,0.0492,5,2.75,4,1,9.486832981,MD,Maryland
3952,3953,0.02023,0.35,0.0461,5,2.75,4,1,9.486832981,MD,Maryland
3953,3954,0.03332,0.35,0.0496,5,2.75,4,1,9.486832981,MD,Maryland
3954,3955,0.00383,0.35,0.0492,5,2.75,4,1,9.486832981,MD,Maryland
3958,3959,0.04844,0.36,0.0462,5,2.8,4,1,9.486832981,MD,Maryland
3960,3961,0.03031,0.28,0.0914,5,2.8,4,1,7.745966692,MD,Maryland
3961,3962,0.03031,0.28,0.0914,5,2.8,4,1,7.745966692,MD,Maryland
3962,3963,0.03072,0.35,0.0492,5,2.75,4,1,9.486832981,MD,Maryland
3963,3964,0.058,0.31,0.0613,5,2.7,5,1,8.660254038,MD,Maryland
3964,3965,0.058,0.28,0.0547,5,2.7,5,1,10.61,MD,Maryland
3965,3966,0.12111,0.32,0.0735,5,2.8,4,1,7.745966692,MD,Maryland
3966,3967,0.12111,0.28,0.0677,5,2.8,4,1,7.745966692,MD,Maryland
3970,3971,0.0181,0.35,0.0492,5,2.75,4,1,9.486832981,MD,Maryland
3971,3972,0.02691,0.28,0.0914,5,2.8,4,1,7.745966692,MD,Maryland
3972,3973,0.01122,0.35,0.0491,5,2.75,4,1,9.486832981,MD,Maryland
3974,3975,0.00815,0.35,0.0491,5,2.8,4,1,9.486832981,MD,Maryland
3975,3976,0.01477,0.28,0.1093,5,2.8,4,1,7.745966692,MD,Maryland
3976,3977,0.01477,0.28,0.1093,5,2.8,4,1,7.745966692,MD,Maryland
3979,3980,0.15061,0.35,0.0491,5,2.75,4,1,9.486832981,MD,Maryland
3980,3981,0.15061,0.35,0.0486,5,2.75,4,1,9.486832981,MD,Maryland
3981,3982,0.15061,0.36,0.0462,5,2.8,4,1,9.486832981,MD,Maryland
3982,3983,0.15061,0.35,0.0491,5,2.8,4,1,9.486832981,MD,Maryland
3985,3986,0.01716,0.35,0.0491,5,2.8,4,1,9.486832981,MD,Maryland
3986,3987,0.01716,0.35,0.0491,5,2.8,4,1,9.486832981,MD,Maryland
3987,3988,0.01716,0.35,0.0491,5,2.8,4,1,9.486832981,MD,Maryland
3988,3989,0.10205,0.28,0.0743,5,2.8,4,1,7.745966692,MD,Maryland
3989,3990,0.10205,0.28,0.0686,5,2.8,4,1,7.745966692,MD,Maryland
3990,3991,0.10205,0.28,0.0686,5,2.8499999,4,1,7.745966692,MD,Maryland
