FID,NEWID,LENGTH,TIDE_M,SLOPE_PCT,ERR_M_YR,SL_MM_YR_,GEOM,WAVES_M,CVIVALUE,StateAbbr,FullState
10409,10412,0.00362,1.45,0.0224,-0.8,2.45,3,1.1,13.86,FL,Florida
10410,10413,0.00362,1.45,0.0224,-0.8,2.45,3,1.1,13.86,FL,Florida
10411,10414,0.00362,1.45,0.0224,-0.8,2.45,3,1.1,13.86,FL,Florida
10412,10415,0.00362,1.45,0.0224,-0.8,2.45,3,1.1,13.86,FL,Florida
10413,10416,0.01977,1.66,0.0253,-0.8,2.45,5,1.1,17.89,FL,Florida
10414,10417,0.01977,1.66,0.0227,-0.8,2.4000001,5,1.1,17.89,FL,Florida
10415,10418,0.00498,1.45,0.0224,-0.8,2.45,3,1.1,13.86,FL,Florida
10416,10419,0.04914,1.66,0.0255,-0.8,2.4000001,3,1.1,13.86,FL,Florida
10417,10420,0.04117,1.45,0.0259,-0.8,2.4000001,3,1.1,13.86,FL,Florida
10418,10421,0.04117,1.45,0.0224,-0.8,2.4000001,3,1.1,13.86,FL,Florida
10419,10422,0.01386,1.45,0.0263,-0.8,2.4000001,3,1.1,13.86,FL,Florida
10420,10423,0.01386,1.45,0.0263,-0.8,2.4000001,3,1.1,13.86,FL,Florida
10421,10424,0.00395,1.45,0.0263,-2.5,2.4000001,3,1.1,17.89,FL,Florida
10422,10425,0.01946,1.45,0.0256,-0.8,2.4000001,3,1.1,13.86,FL,Florida
10423,10426,0.05121,1.66,0.0227,-0.8,2.45,3,1.1,13.86,FL,Florida
10424,10427,0.05121,1.66,0.0251,-0.8,2.4000001,3,1.1,13.86,FL,Florida
10425,10428,0.03121,1.66,0.025,-0.8,2.4000001,5,1.1,17.89,FL,Florida
10426,10429,0.00358,1.45,0.0263,-2.5,2.4000001,3,1.1,17.89,FL,Florida
10427,10430,0.00358,1.45,0.0263,-2.5,2.4000001,3,1.1,17.89,FL,Florida
10428,10431,0.01835,1.45,0.0263,-2.5,2.4000001,3,1.1,17.89,FL,Florida
10429,10432,0.00964,1.66,0.0272,-2.5,2.4000001,5,1.1,23.09,FL,Florida
10430,10433,0.01306,1.66,0.0255,-2.5,2.4000001,3,1.1,17.89,FL,Florida
10431,10434,0.02297,1.66,0.0255,-2.5,2.4000001,3,1.1,17.89,FL,Florida
10432,10435,0.00726,1.45,0.0263,-2.5,2.4000001,3,1.1,17.89,FL,Florida
10433,10436,0.00726,1.45,0.0263,-2.5,2.4000001,3,1.1,17.89,FL,Florida
10434,10437,0.02316,1.45,0.0263,-2.5,2.4000001,3,1.1,17.89,FL,Florida
10435,10438,0.01754,1.45,0.0257,-2.5,2.4000001,3,1.1,17.89,FL,Florida
10436,10439,0.02862,1.45,0.0263,-2.5,2.4000001,3,1.1,17.89,FL,Florida
10437,10440,0.02862,1.45,0.0263,-2.5,2.4000001,3,1.1,17.89,FL,Florida
10438,10441,0.00541,1.66,0.0255,-2.5,2.4000001,3,1.1,17.89,FL,Florida
10439,10442,0.00541,1.66,0.0255,-2.5,2.4000001,3,1.1,17.89,FL,Florida
10440,10443,0.00795,1.66,0.0255,-2.5,2.4000001,3,1.1,17.89,FL,Florida
10441,10444,0.00795,1.66,0.0255,-2.5,2.4000001,3,1.1,17.89,FL,Florida
10442,10445,0.00729,1.45,0.0263,-2.5,2.4000001,3,1.1,17.89,FL,Florida
10443,10446,0.01036,1.45,0.0255,-2.5,2.4000001,3,1.1,17.89,FL,Florida
10444,10447,0.01036,1.45,0.0255,-2.5,2.4000001,3,1.1,17.89,FL,Florida
10445,10448,0.00842,1.66,0.0266,-2.5,2.4000001,3,1.1,17.89,FL,Florida
10446,10449,0.00417,1.66,0.0272,-2.5,2.4000001,3,1.1,17.89,FL,Florida
10447,10450,0.01161,1.45,0.0295,-2.5,2.4000001,3,1.1,17.89,FL,Florida
10448,10451,0.02312,1.66,0.0281,-2.5,2.4000001,5,1.1,23.09,FL,Florida
10449,10452,0.02312,1.66,0.029,-2.5,2.25,5,1.1,23.09,FL,Florida
10450,10453,0.02234,1.66,0.0283,-2.5,2.25,3,1.1,17.89,FL,Florida
10451,10454,0.02234,1.5,0.0289,-2.5,2.25,3,1.1,17.89,FL,Florida
10452,10455,0.01302,1.5,0.0294,-2.5,2.4000001,3,1.1,17.89,FL,Florida
10453,10456,0.01489,1.5,0.0289,-2.5,2.25,3,1.1,17.89,FL,Florida
10454,10457,0.01794,1.5700001,0.0296,-2.5,2.25,5,1.1,23.09,FL,Florida
10455,10458,0.01247,1.5,0.0289,-2.5,2.4000001,3,1.1,17.89,FL,Florida
10456,10459,0.02438,1.5700001,0.0293,3.5,2.25,5,1.1,10.33,FL,Florida
10457,10460,0.0346,1.5,0.0289,3.5,2.25,3,1.1,8,FL,Florida
10458,10461,0.0346,1.5700001,0.0289,3.5,2.25,3,1.1,8,FL,Florida
10459,10462,0.0169,1.5,0.0289,3.5,2.25,3,1.1,8,FL,Florida
10460,10463,0.00623,1.5700001,0.0298,3.5,2.25,5,1.1,10.33,FL,Florida
10461,10464,0.00623,1.5700001,0.0298,3.5,2.1500001,5,1.1,10.33,FL,Florida
10462,10465,0.01211,1.5700001,0.0289,3.5,2.25,5,1.1,10.33,FL,Florida
10463,10466,0.01211,1.5700001,0.0296,3.5,2.1500001,5,1.1,10.33,FL,Florida
10464,10467,0.0137,1.5700001,0.032,3.5,2.1500001,5,1.1,10.33,FL,Florida
10465,10468,0.02976,1.5700001,0.0289,3.5,2.25,5,1.1,10.33,FL,Florida
10466,10469,0.02976,1.5700001,0.0307,3.5,2.1500001,5,1.1,10.33,FL,Florida
10467,10470,0.01024,1.5700001,0.032,3.5,2.1500001,5,1.1,10.33,FL,Florida
10468,10471,0.03386,1.5,0.0289,3.5,2.25,3,1.1,8,FL,Florida
10469,10472,0.03386,1.5700001,0.0315,3.5,2.1500001,3,1.1,8,FL,Florida
10470,10473,0.03425,1.5,0.0318,3.5,2.1500001,3,1.1,8,FL,Florida
10471,10474,0.02862,1.5700001,0.0328,3.5,2.1500001,3,1.1,8,FL,Florida
10472,10475,0.02862,1.48,0.0328,3.5,2.1500001,3,1.1,8,FL,Florida
10473,10476,0.02862,1.48,0.0328,3.5,2.1500001,3,1.1,8,FL,Florida
10474,10477,0.05776,1.48,0.0328,3.5,2.1500001,3,1.1,8,FL,Florida
10475,10478,0.05776,1.3200001,0.0353,3.5,2.1500001,3,1.1,6.92820323,FL,Florida
10476,10479,0.03459,1.3200001,0.0372,3.5,2.1500001,3,1.1,6.92820323,FL,Florida
10477,10480,0.03459,1.48,0.0372,3.5,2.1500001,3,1.1,6.92820323,FL,Florida
10478,10481,0.03044,1.48,0.0353,3.5,2.1500001,5,1.1,8.94427191,FL,Florida
10479,10482,0.0641,1.5700001,0.032,3.5,2.1500001,5,1.1,10.33,FL,Florida
10480,10483,0.0641,1.48,0.0331,3.5,2.1500001,5,1.1,10.33,FL,Florida
10481,10484,0.06737,1.5700001,0.032,3.5,2.1500001,5,1.1,10.33,FL,Florida
10482,10485,0.06737,1.67,0.0338,3.5,2.1500001,5,1.1,10.33,FL,Florida
10483,10486,0.00638,1.67,0.0349,-0.6,2.1500001,5,1.1,17.89,FL,Florida
10484,10487,0.0165,1.3200001,0.0372,-0.6,2.1500001,3,1.1,12,FL,Florida
10485,10488,0.03883,1.37,0.0349,-0.6,2.1500001,5,1.1,17.89,FL,Florida
10486,10489,0.01762,1.37,0.0349,-0.6,2.1500001,5,1.1,17.89,FL,Florida
10487,10490,0.0055,1.37,0.0349,-0.6,2.1500001,3,1.1,13.86,FL,Florida
10488,10491,0.00415,1.37,0.0349,-0.6,2.1500001,5,1.1,17.89,FL,Florida
10489,10492,0.01953,1.37,0.0361,-0.6,2.1500001,3,1.1,12,FL,Florida
10490,10493,0.01953,1.1900001,0.0381,-0.6,2.1500001,3,1.1,12,FL,Florida
10491,10494,0.01953,1.37,0.0372,-0.6,2.1500001,3,1.1,12,FL,Florida
10492,10495,0.00625,1.1900001,0.0397,-0.6,2.1500001,3,1.1,12,FL,Florida
10493,10496,0.03763,1.3200001,0.0372,-0.6,2.1500001,3,1.1,12,FL,Florida
10494,10497,0.03763,1.1900001,0.0379,-0.6,2.1500001,3,1.1,12,FL,Florida
10495,10498,0.01591,1.3200001,0.0372,-0.6,2.1500001,3,1.1,12,FL,Florida
10496,10499,0.01591,1.1900001,0.0377,-0.6,2.1500001,3,1.1,12,FL,Florida
10497,10500,0.02284,1.37,0.0354,-0.6,2.1500001,5,1.1,15.49,FL,Florida
10498,10501,0.02695,1.1900001,0.0397,-0.6,2.1500001,3,1.1,12,FL,Florida
10499,10502,0.03509,1.37,0.0349,-0.6,2.1500001,5,1.1,17.89,FL,Florida
10500,10503,0.03509,1.37,0.0353,-0.6,2.1500001,5,1.1,15.49,FL,Florida
10501,10504,0.03404,1.1900001,0.0397,-0.6,2.1500001,3,1.1,12,FL,Florida
10502,10505,0.01889,1.1900001,0.0397,-0.6,2.1500001,3,1.1,12,FL,Florida
10503,10506,0.01889,1.1900001,0.0397,-0.6,2.1500001,3,1.1,12,FL,Florida
10504,10507,0.04728,1.37,0.0373,-0.6,2.1500001,3,1.1,12,FL,Florida
10505,10508,0.04756,1.1900001,0.0397,-0.6,2.1500001,3,1.1,12,FL,Florida
10506,10509,0.04756,1.16,0.0396,-0.6,2.1500001,3,1.1,12,FL,Florida
10507,10510,0.04761,1.1900001,0.0356,-0.6,2.1500001,3,1.1,12,FL,Florida
10508,10511,0.04761,1.16,0.0349,-0.6,2.1500001,3,1.1,13.86,FL,Florida
10509,10512,0.0524,1.16,0.0356,-0.6,2.1500001,5,1.1,15.49,FL,Florida
10510,10513,0.0524,1.37,0.0356,-0.6,2.1500001,5,1.1,15.49,FL,Florida
10511,10514,0.0524,1.16,0.0352,-0.6,2.1500001,5,1.1,15.49,FL,Florida
10512,10515,0.0524,1.5599999,0.0345,-0.6,2.1500001,5,1.1,17.89,FL,Florida
10513,10516,0.01464,1.16,0.0345,-0.4,2.1500001,3,1.1,13.86,FL,Florida
10514,10517,0.00972,1.16,0.0345,-0.4,2.1500001,3,1.1,13.86,FL,Florida
10515,10518,0.00972,1.16,0.0345,-0.4,2.1500001,3,1.1,13.86,FL,Florida
10516,10519,0.05169,1.5599999,0.0345,-0.4,2.1500001,5,1.1,17.89,FL,Florida
10517,10520,0.05169,1.5599999,0.0314,-0.4,2.2,5,1.1,17.89,FL,Florida
10518,10521,0.04278,1.24,0.0346,-0.4,2.1500001,3,1.1,13.86,FL,Florida
10519,10522,0.00507,1.24,0.0346,-0.4,2.2,3,1.1,13.86,FL,Florida
10520,10523,0.07555,1.16,0.0345,-0.4,2.1500001,3,1.1,13.86,FL,Florida
10521,10524,0.07555,1.24,0.0346,-0.4,2.1500001,3,1.1,13.86,FL,Florida
10522,10525,0.00277,1.24,0.0346,0.3,2.2,3,1.1,13.86,FL,Florida
10523,10526,0.01785,1.5599999,0.0306,0.3,2.2,5,1.1,17.89,FL,Florida
10524,10527,0.13784,1.5599999,0.0302,0.3,2.2,5,1.1,17.89,FL,Florida
10525,10528,0.13784,1.5599999,0.0302,0.3,2.2,5,1.1,17.89,FL,Florida
10526,10529,0.13784,1.24,0.0304,0.3,2.2,5,1.1,17.89,FL,Florida
10527,10530,0.13784,1.24,0.0303,0.3,2.2,5,1.1,17.89,FL,Florida
10528,10531,0.15272,1.24,0.035,0.3,2.2,3,1.1,12,FL,Florida
10529,10532,0.15272,1.24,0.0352,0.3,2.2,3,1.1,12,FL,Florida
10530,10533,0.15272,1.24,0.0339,0.3,2.2,3,1.1,13.86,FL,Florida
10531,10534,0.15272,1.24,0.0305,0.3,2.2,3,1.1,13.86,FL,Florida
10532,10535,0.1559,1.24,0.035,0.3,2.2,3,1.1,12,FL,Florida
10533,10536,0.1559,1.24,0.0351,0.3,2.2,3,1.1,12,FL,Florida
10534,10537,0.1559,1.24,0.035,0.3,2.2,3,1.1,12,FL,Florida
10535,10538,0.1559,1.24,0.0322,0.3,2.2,3,1.1,13.86,FL,Florida
10536,10539,0.05024,1.24,0.03,0.3,2.2,5,1.1,17.89,FL,Florida
10537,10540,0.05024,1.37,0.0298,0.3,2.2,5,1.1,17.89,FL,Florida
10538,10541,0.05198,1.24,0.0306,0.3,2.2,3,1.1,13.86,FL,Florida
10539,10542,0.05198,1.37,0.0307,0.3,2.2,3,1.1,13.86,FL,Florida
10540,10543,0.05233,1.24,0.0306,0.3,2.2,3,1.1,13.86,FL,Florida
10541,10544,0.05233,1.37,0.0307,0.3,2.2,3,1.1,13.86,FL,Florida
10542,10545,0.07504,1.37,0.0309,0.3,2.2,3,1.1,13.86,FL,Florida
10543,10546,0.07504,1.37,0.0309,0.3,2.2,3,1.1,13.86,FL,Florida
10544,10547,0.07504,1.37,0.0307,0.3,2.2,3,1.1,13.86,FL,Florida
10545,10548,0.0747,1.37,0.0295,0.3,2.2,5,1.1,17.89,FL,Florida
10546,10549,0.0747,1.37,0.0292,0.3,2.2,5,1.1,17.89,FL,Florida
10547,10550,0.07283,1.37,0.0309,0.3,2.2,3,1.1,13.86,FL,Florida
10548,10551,0.07283,1.37,0.0315,0.3,2.2,3,1.1,13.86,FL,Florida
10549,10552,0.07283,1.37,0.0319,0.3,2.25,3,1.1,13.86,FL,Florida
10550,10553,0.03262,1.37,0.0319,0.3,2.25,3,1.1,13.86,FL,Florida
10551,10554,0.03262,1.37,0.031,0.3,2.25,3,1.1,13.86,FL,Florida
10552,10555,0.07376,1.37,0.029,0.3,2.25,5,1.1,17.89,FL,Florida
10553,10556,0.07376,1.37,0.0296,0.3,2.25,5,1.1,17.89,FL,Florida
10554,10557,0.07376,1.37,0.0307,0.3,2.25,5,1.1,17.89,FL,Florida
10555,10558,0.07376,1.37,0.0307,0.3,2.25,5,1.2,17.89,FL,Florida
10556,10559,0.08517,1.37,0.029,0.3,2.25,3,1.1,13.86,FL,Florida
10557,10560,0.08517,1.37,0.0301,0.3,2.25,3,1.1,13.86,FL,Florida
10558,10561,0.08517,1.37,0.0307,0.3,2.25,3,1.1,13.86,FL,Florida
10559,10562,0.08517,1.37,0.0307,0.3,2.25,3,1.2,13.86,FL,Florida
10560,10563,0.06935,1.37,0.0315,0.3,2.25,4,1.1,16,FL,Florida
10561,10564,0.06935,1.37,0.0314,0.3,2.25,4,1.1,16,FL,Florida
10562,10565,0.00898,1.37,0.0326,0.3,2.25,5,1.2,17.89,FL,Florida
10563,10566,0.00505,1.37,0.0334,0.3,2.25,4,1.2,16,FL,Florida
10564,10567,0.0211,1.37,0.0334,0.3,2.25,4,1.2,16,FL,Florida
10565,10568,0.0211,1.37,0.0334,0.3,2.25,4,1.2,16,FL,Florida
10566,10569,0.00632,1.37,0.0334,1.5,2.25,4,1.2,13.06,FL,Florida
10567,10570,0.00632,1.37,0.0334,1.5,2.25,4,1.2,13.06,FL,Florida
10568,10571,0.0151,1.37,0.0303,1.5,2.25,5,1.2,14.61,FL,Florida
10569,10572,0.00926,1.37,0.0334,1.5,2.25,4,1.2,13.06,FL,Florida
10570,10573,0.00284,1.39,0.0334,0.3,2.25,4,1.2,16,FL,Florida
10571,10574,0.00781,1.37,0.0334,1.5,2.25,4,1.2,13.06,FL,Florida
10572,10575,0.00781,1.37,0.0334,1.5,2.25,4,1.2,13.06,FL,Florida
10573,10576,0.00653,1.37,0.0303,1.5,2.25,5,1.2,14.61,FL,Florida
10574,10577,0.00653,1.37,0.0303,1.5,2.25,5,1.2,14.61,FL,Florida
10575,10578,0.00583,1.39,0.0334,1.5,2.25,4,1.2,13.06,FL,Florida
10576,10579,0.00583,1.39,0.0334,1.5,2.25,4,1.2,13.06,FL,Florida
10577,10580,0.01647,1.39,0.0334,1.5,2.25,4,1.2,13.06,FL,Florida
10578,10581,0.01647,1.39,0.0334,1.5,2.25,4,1.2,13.06,FL,Florida
10579,10582,0.01647,1.39,0.0334,1.5,2.25,4,1.2,13.06,FL,Florida
10580,10583,0.00335,1.39,0.0334,1.5,2.25,4,1.2,13.06,FL,Florida
10581,10584,0.03454,1.39,0.0344,1.5,2.25,4,1.2,13.06,FL,Florida
10582,10585,0.01256,1.39,0.0355,1.5,2.25,4,1.2,11.31,FL,Florida
10583,10586,0.10764,1.41,0.0308,1.5,2.25,5,1.2,14.61,FL,Florida
10584,10587,0.10764,1.41,0.032,1.5,2.3,5,1.2,14.61,FL,Florida
10585,10588,0.10764,1.41,0.0329,1.5,2.3,5,1.2,14.61,FL,Florida
10586,10589,0.10518,1.39,0.0352,1.5,2.25,4,1.2,11.31,FL,Florida
10587,10590,0.10518,1.41,0.0346,1.5,2.3,4,1.2,13.06,FL,Florida
10588,10591,0.10518,1.41,0.0329,1.5,2.3,4,1.2,13.06,FL,Florida
10589,10592,0.1045,1.39,0.0355,1.5,2.25,4,1.2,11.31,FL,Florida
10590,10593,0.1045,1.39,0.0365,1.5,2.3,4,1.2,11.31,FL,Florida
10591,10594,0.1045,1.41,0.0361,1.5,2.3,4,1.2,11.31,FL,Florida
10592,10595,0.1045,1.41,0.0329,1.5,2.3,4,1.2,13.06,FL,Florida
10593,10596,0.01594,1.41,0.0329,1.5,2.3,4,1.2,13.06,FL,Florida
10594,10597,0.02169,1.41,0.0329,1.5,2.3,5,1.2,14.61,FL,Florida
10595,10598,0.01069,1.1900001,0.0344,1.5,2.3,5,1.2,14.61,FL,Florida
10596,10599,0.01307,1.1900001,0.0349,1.5,2.3,4,1.2,13.06,FL,Florida
10597,10600,0.00433,1.1900001,0.0359,1.5,2.3,4,1.2,11.31,FL,Florida
10598,10601,0.04056,1.1900001,0.0347,1.5,2.3,4,1.2,13.06,FL,Florida
10599,10602,0.00643,1.1900001,0.0359,0.2,2.3,4,1.2,13.86,FL,Florida
10600,10603,0.02042,1.1900001,0.0359,0.2,2.3,5,1.2,15.49,FL,Florida
10601,10604,0.01709,1.1900001,0.0359,0.2,2.3,4,1.2,13.86,FL,Florida
10602,10605,0.01243,1.1900001,0.0359,0.2,2.3,4,1.2,13.86,FL,Florida
10603,10606,0.00653,1.1900001,0.0359,0.2,2.3,4,1.2,13.86,FL,Florida
10604,10607,0.00653,1.1900001,0.0359,0.2,2.3,4,1.2,13.86,FL,Florida
10605,10608,0.00653,1.1900001,0.0359,0.2,2.3,4,1.2,13.86,FL,Florida
10606,10609,0.00653,1.1900001,0.0359,0.2,2.3,4,1.2,13.86,FL,Florida
10607,10610,0.01064,1.1900001,0.0359,0.2,2.3,5,1.2,15.49,FL,Florida
10608,10611,0.01064,1.1900001,0.0368,0.2,2.3,5,1.2,15.49,FL,Florida
10609,10612,0.01234,1.1900001,0.0359,0.2,2.3,4,1.2,13.86,FL,Florida
10610,10613,0.00815,1.1900001,0.0359,0.2,2.3,4,1.2,13.86,FL,Florida
10611,10614,0.01405,1.1900001,0.0359,0.2,2.3,4,1.2,13.86,FL,Florida
10612,10615,0.00317,1.1900001,0.0376,0.2,2.3,4,1.2,13.86,FL,Florida
10613,10616,0.02282,1.1900001,0.0386,0.2,2.3,5,1.2,15.49,FL,Florida
10614,10617,0.00908,1.1900001,0.0393,0.2,2.3,4,1.2,13.86,FL,Florida
10615,10618,0.01091,1.1900001,0.0394,-0.4,2.3,5,1.2,15.49,FL,Florida
10616,10619,0.02463,1.1900001,0.0373,0.2,2.3,4,1.2,13.86,FL,Florida
10617,10620,0.00645,1.1900001,0.04,-0.4,2.3,4,1.2,13.86,FL,Florida
10618,10621,0.06963,1.1900001,0.0394,-0.4,2.3,5,1.2,15.49,FL,Florida
10619,10622,0.06963,1.1900001,0.0396,-0.4,2.3,5,1.2,15.49,FL,Florida
10620,10623,0.00636,0.46,0.0411,-0.4,2.3,5,1.2,17.32,FL,Florida
10621,10624,0.08505,1.1900001,0.0393,-0.4,2.3,4,1.2,13.86,FL,Florida
10622,10625,0.08505,1.1900001,0.0403,-0.4,2.3,4,1.2,13.86,FL,Florida
10623,10626,0.13352,0.46,0.0411,-0.6,2.3,5,1.2,17.32,FL,Florida
10624,10627,0.13352,0.46,0.0411,-0.6,2.3,5,1.2,17.32,FL,Florida
10625,10628,0.13352,0.46,0.0405,-0.6,2.3499999,5,1.2,17.32,FL,Florida
10626,10629,0.13352,0.46,0.0403,-0.6,2.3499999,5,1.2,17.32,FL,Florida
10627,10630,0.13555,0.46,0.0411,-0.6,2.3,5,1.2,17.32,FL,Florida
10628,10631,0.13555,0.46,0.0416,-0.6,2.3499999,5,1.2,17.32,FL,Florida
10629,10632,0.13555,0.46,0.0425,-0.6,2.3499999,5,1.2,17.32,FL,Florida
10630,10633,0.13555,0.46,0.0419,-0.6,2.3499999,5,1.2,17.32,FL,Florida
10631,10634,0.13555,0.46,0.0406,-0.6,2.3499999,5,1.2,17.32,FL,Florida
10632,10635,0.15012,0.46,0.041,-0.6,2.3,4,1.2,15.49,FL,Florida
10633,10636,0.15012,0.46,0.0419,-0.6,2.3499999,4,1.2,15.49,FL,Florida
10634,10637,0.15012,0.46,0.0425,-0.6,2.3499999,4,1.2,15.49,FL,Florida
10635,10638,0.15012,0.46,0.0421,-0.6,2.3499999,4,1.2,15.49,FL,Florida
10636,10639,0.15012,0.46,0.0406,-0.6,2.3499999,4,1.2,15.49,FL,Florida
10637,10640,0.03045,0.46,0.0406,-0.6,2.3499999,5,1.2,17.32,FL,Florida
10638,10641,0.03045,0.46,0.0406,-0.6,2.3499999,5,1.2,17.32,FL,Florida
10639,10642,0.02134,0.46,0.0405,-0.6,2.3499999,4,1.2,15.49,FL,Florida
10640,10643,0.04919,0.46,0.0406,-0.6,2.3499999,4,1.2,15.49,FL,Florida
10641,10644,0.04919,0.46,0.0404,-0.6,2.3499999,4,1.2,15.49,FL,Florida
10642,10645,0.05525,0.46,0.0406,-0.6,2.3499999,5,1.2,17.32,FL,Florida
10643,10646,0.05525,0.46,0.0406,-0.6,2.3499999,5,1.2,17.32,FL,Florida
10644,10647,0.05525,0.46,0.0403,-0.6,2.3499999,5,1.2,17.32,FL,Florida
10645,10648,0.01501,0.46,0.0404,-0.6,2.3499999,4,1.2,15.49,FL,Florida
10646,10649,0.01501,0.46,0.0404,-0.6,2.3499999,4,1.2,15.49,FL,Florida
10647,10650,0.01125,0.46,0.0404,-0.6,2.3499999,5,1.2,17.32,FL,Florida
10648,10651,0.02661,0.46,0.0407,-0.6,2.3499999,4,1.2,15.49,FL,Florida
10649,10652,0.05468,0.46,0.0405,-0.6,2.3499999,4,1.2,15.49,FL,Florida
10650,10653,0.00952,0.46,0.0409,-0.6,2.3499999,4,1.2,15.49,FL,Florida
10651,10654,0.00952,0.46,0.0409,-0.6,2.3499999,4,1.2,15.49,FL,Florida
10652,10655,0.0742,0.46,0.0405,-0.6,2.3499999,5,1.2,17.32,FL,Florida
10653,10656,0.0742,0.46,0.0409,-0.6,2.3499999,5,1.2,17.32,FL,Florida
10654,10657,0.0742,0.46,0.0409,-0.6,2.3499999,5,1.2,17.32,FL,Florida
10655,10658,0.0229,0.46,0.0409,-0.6,2.3499999,5,1.2,17.32,FL,Florida
10656,10659,0.02074,0.46,0.0409,-0.6,2.3499999,4,1.2,15.49,FL,Florida
10657,10660,0.03163,0.46,0.042,-0.6,2.3499999,5,1.2,17.32,FL,Florida
