FID,NEWID,LENGTH,TIDE_M,SLOPE_PCT,ERR_M_YR,SL_MM_YR_,GEOM,WAVES_M,CVIVALUE,StateAbbr,FullState
13003,13371,0.04491,0.19,0.0275,-0.18,4.1999998,3,0.8,17.32,TX,Texas
13004,13372,0.05393,0.19,0.0229,-0.18,4.1999998,3,0.8,17.32,TX,Texas
13005,13373,0.05422,0.19,0.019,-0.178,4.1999998,3,0.8,19.36,TX,Texas
13006,13374,0.037,0.178,0.0185,-0.15,4.1999998,3,0.5,13.69,TX,Texas
13007,13375,0.05204,0.19,0.0179,-0.15,4.1999998,3,0.8,19.36,TX,Texas
13008,13376,0.0439,0.15,0.0195,-0.15,4.1999998,3,0.5,13.69,TX,Texas
13009,13377,0.0261,0.15,0.0192,-0.15,4.1999998,3,0.5,13.69,TX,Texas
13010,13378,0.02877,0.15,0.02,-0.15,4.1999998,3,0.8,19.36,TX,Texas
13011,13379,0.0016,0.15,0.0251,0.49,4.1999998,3,0.5,12.25,TX,Texas
13012,13380,0.06217,0.15,0.0249,0,4.1999998,3,0.5,12.25,TX,Texas
13013,13381,0.07223,0.15,0.0258,0.49,4.1999998,3,0.5,12.25,TX,Texas
13014,13382,0.05971,0.183,0.0255,0.49,4.1999998,3,0.5,12.25,TX,Texas
13015,13383,0.00173,0.15,0.0264,0.49,4.1999998,5,0.5,15.81,TX,Texas
13016,13384,0.05252,0.38,0.0327,0,4.1999998,3,0.7,17.32,TX,Texas
13017,13385,0.03296,0.38,0.0296,0.49,4.1999998,3,0.7,17.32,TX,Texas
13018,13386,0.03847,0.38,0.0242,0.49,4.1999998,3,0.5,12.25,TX,Texas
13019,13387,0.02559,0.38,0.0255,0.49,4.1999998,3,0.5,12.25,TX,Texas
13020,13388,0.08475,0.379,0.0273,0.49,4.1999998,3,0.7,17.32,TX,Texas
13021,13389,0.04295,0.375,0.0259,0.49,4.1999998,3,0.5,12.25,TX,Texas
13022,13390,0.06191,0.46,0.0438,-0.053,4.1999998,3,0.7,15,TX,Texas
13023,13391,0.02196,0.467,0.0367,-1,4.1999998,3,0.7,17.32,TX,Texas
13024,13392,0.0589,0.48,0.0362,-1,4.1999998,3,0.7,17.32,TX,Texas
13025,13393,0.04944,0.48,0.0336,-1,4.1999998,3,0.5,14.14,TX,Texas
13026,13394,0.0607,0.48,0.0356,-1,4.1799998,3,0.5,12.25,TX,Texas
13027,13395,0.05229,0.48,0.0402,-1,4.0999999,3,0.5,12.25,TX,Texas
13028,13396,0.05401,0.48,0.0408,-1,4.0999999,3,0.5,12.25,TX,Texas
13029,13397,0.00692,0.48,0.0412,-1,4.0999999,3,0.5,12.25,TX,Texas
13030,13398,0.0521,0.471,0.0404,-1,4.0999999,3,0.5,12.25,TX,Texas
13031,13399,0.03691,0.46,0.0407,0.09,4.0999999,3,0.5,10.61,TX,Texas
13032,13400,0.02079,0.46,0.0406,0.09,4.0999999,3,0.5,10.61,TX,Texas
13033,13401,0.05272,0.46,0.0405,0.09,4.0999999,3,0.5,10.61,TX,Texas
13034,13402,0.02364,0.431,0.0428,0.09,4.0999999,3,0.5,10.61,TX,Texas
13035,13403,0.03129,0.46,0.0409,0.09,4.0999999,3,0.5,10.61,TX,Texas
13036,13404,0.06018,0.41,0.0451,0.73,4.0999999,3,0.5,10.61,TX,Texas
13037,13405,0.02712,0.41,0.0437,0.73,4.0999999,3,0.5,10.61,TX,Texas
13038,13406,0.0297,0.41,0.0442,0.73,4.0999999,3,0.5,10.61,TX,Texas
13039,13407,0.05258,0.4,0.0388,0.674,4,3,0.5,10.61,TX,Texas
13040,13408,0.03537,0.404,0.0428,0.73,4.0380001,3,0.5,10.61,TX,Texas
13041,13409,0.06204,0.4,0.0354,0.531,4,3,0.5,10.61,TX,Texas
13042,13410,0.01759,0.4,0.0332,0,4,3,0.5,12.25,TX,Texas
13043,13411,0.05055,0.4,0.0325,0,4,3,0.5,12.25,TX,Texas
13044,13412,0.06443,0.4,0.0333,0.73,4,3,0.5,12.25,TX,Texas
13045,13413,0.05163,0.4,0.0343,0,3.927,3,0.5,12.25,TX,Texas
13046,13414,0.02452,0.4,0.0352,0,3.9000001,3,0.5,10.61,TX,Texas
13047,13415,0.03693,0.4,0.0363,0,3.9000001,3,0.5,10.61,TX,Texas
13048,13416,0.04854,0.4,0.0371,0,3.9000001,3,0.5,10.61,TX,Texas
13049,13417,0.10855,0.4,0.0363,0.004,3.9000001,3,0.5,10.61,TX,Texas
13050,13418,0.06021,0.4,0.0369,0.044,3.9000001,3,0.5,10.61,TX,Texas
13051,13419,0.03168,0.4,0.0381,0,3.9000001,3,0.5,10.61,TX,Texas
13052,13420,0.05477,0.4,0.0406,0,3.9000001,3,0.5,10.61,TX,Texas
13053,13421,0.00774,0.4,0.0419,0.05,3.9000001,3,0.5,10.61,TX,Texas
13054,13422,0.05298,0.4,0.0427,-0.12,3.8770001,3,0.5,10.61,TX,Texas
13055,13423,0.05141,0.4,0.0422,-1.5599999,3.8,3,0.5,12.25,TX,Texas
13056,13424,0.0515,0.4,0.0389,-1.5599999,3.8,3,0.5,12.25,TX,Texas
13057,13425,0.0405,0.4,0.0352,-1.5599999,3.8,3,0.5,12.25,TX,Texas
13058,13426,0.01262,0.4,0.0324,-1.5599999,3.8,3,0.5,14.14,TX,Texas
13059,13427,0.05466,0.4,0.0315,-1.5599999,3.8,3,0.5,14.14,TX,Texas
13060,13428,0.09185,0.4,0.0305,-1.04,3.8,3,0.5,14.14,TX,Texas
13061,13429,0.04135,0.4,0.0295,0,3.8,3,0.5,12.25,TX,Texas
13062,13430,0.06536,0.4,0.0288,0,3.793,3,0.5,12.25,TX,Texas
13063,13431,0.01299,0.4,0.027,0,3.7,3,0.5,12.25,TX,Texas
13064,13432,0.08345,0.4,0.027,0,3.7,3,0.5,12.25,TX,Texas
13065,13433,0.03614,0.4,0.0267,0,3.7,3,0.5,12.25,TX,Texas
13066,13434,0.04951,0.4,0.0257,0,3.7,3,0.5,12.25,TX,Texas
13067,13435,0.07829,0.399,0.0259,0,3.7,3,0.5,12.25,TX,Texas
13068,13436,0.02685,0.4,0.0268,0,3.7,3,0.5,12.25,TX,Texas
13069,13437,0.02992,0.39,0.0248,0,3.7,3,0.5,12.25,TX,Texas
13070,13438,0.05954,0.39,0.0266,0,3.7,3,0.5,12.25,TX,Texas
13071,13439,0.07286,0.395,0.0273,0,3.7,3,0.5,12.25,TX,Texas
13072,13440,0.05233,0.4,0.032,0,3.7,3,0.5,12.25,TX,Texas
13073,13441,0.04177,0.4,0.0371,0,3.7,3,0.5,10.61,TX,Texas
13074,13442,0.01727,0.4,0.0416,0,3.7,3,0.5,10.61,TX,Texas
13075,13443,0.03833,0.4,0.0447,0,3.7,3,0.5,10.61,TX,Texas
13076,13444,0.10584,0.4,0.0497,-2.243,3.7,3,0.5,13.69,TX,Texas
13077,13445,0.03632,0.4,0.0513,2,3.7,3,1.1,17.32,TX,Texas
13078,13446,0.05313,0.4,0.0525,-0.261,3.7,3,0.5,10.61,TX,Texas
13079,13447,0.01688,0.4,0.0519,0.8,3.7,3,0.5,10.61,TX,Texas
13080,13448,0.05675,0.4,0.0526,-1.742,3.7,3,1.1,24.49,TX,Texas
13081,13449,0.01833,0.4,0.0545,1,3.7,3,0.5,10.61,TX,Texas
13082,13450,0.0549,0.4,0.0543,1.6,3.7,3,1.1,17.32,TX,Texas
13083,13451,0.02808,0.4,0.051,2,3.7,5,1.1,22.36,TX,Texas
13084,13452,0.01473,0.4,0.0508,-1.5,3.7,5,1.1,31.62,TX,Texas
13085,13453,0.03631,0.4,0.0514,-5,3.7,5,1.1,35.36,TX,Texas
13086,13454,0.03257,0.4,0.0526,-1.5,3.7,5,1.1,31.62,TX,Texas
13087,13455,0.02771,0.57,0.0262,-1.5,2.5,5,0.4,14.14,TX,Texas
13088,13456,0.08635,0.57,0.0259,2,2.5,5,0.4,10,TX,Texas
13197,13565,0.08973,0.34,0.0185,2,7.4000001,5,0.8,20.41,TX,Texas
13198,13566,0.10681,0.34,0.0191,2,7.4000001,5,0.8,20.41,TX,Texas
13199,13567,0.02897,0.34,0.0163,-0.598,7.4000001,5,0.8,25,TX,Texas
13200,13568,0.07845,0.34,0.0174,-3,7.4000001,5,0.8,32.27,TX,Texas
13201,13569,0.06577,0.34,0.0179,0,7.4000001,5,0.8,25,TX,Texas
13202,13570,0.06192,0.34,0.0158,-0.76,7.4000001,5,0.8,25,TX,Texas
13203,13571,0.0907,0.34,0.0158,-1.5,7.4000001,5,0.8,28.87,TX,Texas
13204,13572,0.04096,0.34,0.0166,-1.5,7.4000001,5,0.8,28.87,TX,Texas
13205,13573,0.01908,0.34,0.017,-0.81,7.4000001,5,0.8,25,TX,Texas
13206,13574,0.09874,0.34,0.0168,-1.5,7.4000001,5,0.8,28.87,TX,Texas
13207,13575,0.07267,0.34,0.0159,0,7.4000001,5,0.8,25,TX,Texas
13208,13576,0.00277,0.34,0.0154,-0.76,7.4000001,5,0.8,25,TX,Texas
13209,13577,0.03472,0.33,0.0178,-9,7.4000001,5,0.8,32.27,TX,Texas
13210,13578,0.10682,0.336,0.0176,-9,7.4000001,5,0.8,32.27,TX,Texas
13211,13579,0.01874,0.34,0.017,-0.81,7.4000001,5,0.8,25,TX,Texas
13212,13580,0.01011,0.33,0.0178,-0.81,7.4000001,5,0.8,25,TX,Texas
13213,13581,0.02184,0.27,0.0227,-0.67,4.9000001,5,0.9,27.39,TX,Texas
13214,13582,0.09477,0.27,0.0242,-0.67,4.9000001,5,0.9,27.39,TX,Texas
13215,13583,0.05809,0.27,0.0243,-0.949,4.9000001,5,0.9,27.39,TX,Texas
13216,13584,0.05312,0.25,0.0235,-7,4.5,5,0.9,35.36,TX,Texas
13217,13585,0.09958,0.254,0.0225,-5,4.5830002,5,0.9,35.36,TX,Texas
13218,13586,0.02538,0.265,0.0227,-0.67,4.8000002,5,0.9,27.39,TX,Texas
13219,13587,0.10806,0.25,0.0231,-7,4.5,5,0.8,28.87,TX,Texas
13220,13588,0.0024,0.25,0.027,-0.67,4.5,5,0.8,22.36,TX,Texas
13221,13589,0.01776,0.23,0.0233,0,4.4000001,5,0.8,22.36,TX,Texas
13222,13590,0.06102,0.23,0.0224,0,4.4000001,5,0.8,22.36,TX,Texas
13223,13591,0.08374,0.23,0.0255,0,4.4000001,5,0.8,22.36,TX,Texas
13224,13592,0.0923,0.243,0.0275,-7,4.4650002,5,0.8,28.87,TX,Texas
13225,13593,0.00658,0.22,0.0197,0.09,4.3000002,5,0.8,25,TX,Texas
13226,13594,0.05847,0.22,0.0207,0,4.3000002,5,0.8,25,TX,Texas
13227,13595,0.06976,0.224,0.0241,0,4.3379998,5,0.8,22.36,TX,Texas
13228,13596,0.05577,0.223,0.0263,0,4.3330002,5,0.8,22.36,TX,Texas
13229,13597,0.02261,0.23,0.0263,0,4.4000001,5,0.8,22.36,TX,Texas
13230,13598,0.04538,0.193,0.0189,0,4.21,5,0.8,25,TX,Texas
13231,13599,0.07342,0.218,0.02,0,4.3000002,5,0.8,25,TX,Texas
13232,13600,0.06126,0.218,0.0251,0,4.3000002,5,0.8,22.36,TX,Texas
13233,13601,0.02746,0.22,0.0235,0,4.3000002,5,0.8,22.36,TX,Texas
13234,13602,0.03719,0.19,0.0194,0,4.1999998,5,0.8,25,TX,Texas
13235,13603,0.0581,0.19,0.0181,-0.15,4.1999998,5,0.8,25,TX,Texas
13236,13604,0.05889,0.19,0.0226,0,4.1999998,5,0.8,22.36,TX,Texas
13237,13605,0.04681,0.194,0.0214,0,4.2199998,5,0.8,25,TX,Texas
13238,13606,0.06513,0.161,0.022,0,4.1999998,5,0.8,22.36,TX,Texas
13239,13607,0.06427,0.161,0.0228,0,4.1999998,5,0.8,22.36,TX,Texas
13240,13608,0.01039,0.19,0.0216,0,4.1999998,5,0.8,25,TX,Texas
13241,13609,0.07119,0.15,0.0224,0,4.1999998,5,0.8,22.36,TX,Texas
13242,13610,0.00079,0.15,0.0197,0,4.1999998,5,0.8,25,TX,Texas
13243,13611,0.0757,0.15,0.0197,0,4.1999998,5,0.8,25,TX,Texas
13244,13612,0.03596,0.15,0.021,0,4.1999998,5,0.8,25,TX,Texas
13245,13613,0.06881,0.15,0.0207,-1.5,4.1999998,5,0.8,28.87,TX,Texas
13246,13614,0.03224,0.15,0.0241,0,4.1999998,5,0.8,22.36,TX,Texas
13247,13615,0.02507,0.15,0.0213,0,4.1999998,5,0.8,25,TX,Texas
13248,13616,0.05178,0.15,0.0229,0,4.1999998,5,0.8,22.36,TX,Texas
13249,13617,0.04341,0.15,0.0239,-1.5,4.1999998,5,0.8,25.82,TX,Texas
13250,13618,0.04685,0.15,0.0235,-1.5,4.1999998,5,0.8,25.82,TX,Texas
13251,13619,0.08357,0.15,0.024,-1.5,4.1999998,5,0.9,31.62,TX,Texas
13252,13620,0.05222,0.15,0.0245,-1.5,4.1999998,5,0.8,25.82,TX,Texas
13253,13621,0.04759,0.15,0.0232,0.456,4.1999998,5,0.9,27.39,TX,Texas
13254,13622,0.08661,0.15,0.024,-1.5,4.1999998,5,0.9,31.62,TX,Texas
